ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b25ea,HBOJI,2025-12-05T09:12:45Z,2025-12-05,2025-12-05T10:06:16Z,2025-12-05,LSGL,LSGL,4b25ea_2025-12-05 10:12:45
462dd1,OHRJD,2025-12-05T11:36:24Z,2025-12-05,2025-12-05T13:11:50Z,2025-12-05,EGHH,LSGL,462dd1_2025-12-05 12:36:24
4b3305,RGA18,2025-12-05T11:42:38Z,2025-12-05,2025-12-05T12:30:44Z,2025-12-05,NA,LSGL,4b3305_2025-12-05 12:42:38
4b1bdd,HBKOJ,2025-12-05T11:45:38Z,2025-12-05,2025-12-05T12:25:49Z,2025-12-05,LSGL,LSGL,4b1bdd_2025-12-05 12:45:38
4b1bdd,HBKOJ,2025-12-05T12:55:51Z,2025-12-05,2025-12-05T13:23:36Z,2025-12-05,LSGL,LSGL,4b1bdd_2025-12-05 13:55:51
3d5453,DFEEL,2025-12-05T13:03:55Z,2025-12-05,2025-12-05T15:25:47Z,2025-12-05,LEMD,LSGL,3d5453_2025-12-05 14:03:55
4b25ea,HBOJI,2025-12-05T13:04:07Z,2025-12-05,2025-12-05T13:55:22Z,2025-12-05,LSGL,LSGL,4b25ea_2025-12-05 14:04:07
4b28b1,HBPKR,2025-12-05T13:35:10Z,2025-12-05,2025-12-05T13:59:57Z,2025-12-05,LSGL,LSGL,4b28b1_2025-12-05 14:35:10
4b3303,RGA04,2025-12-05T13:51:36Z,2025-12-05,2025-12-05T14:05:08Z,2025-12-05,LSGE,LSGL,4b3303_2025-12-05 14:51:36
460812,FSF270N,2025-12-05T14:03:21Z,2025-12-05,2025-12-05T14:59:31Z,2025-12-05,LFPB,LSGL,460812_2025-12-05 15:03:21
4b28b1,HBPKR,2025-12-05T14:11:03Z,2025-12-05,2025-12-05T14:45:43Z,2025-12-05,LSGL,LSGL,4b28b1_2025-12-05 15:11:03
4b1bdf,HBKOL,2025-12-05T14:39:41Z,2025-12-05,2025-12-05T14:58:28Z,2025-12-05,LSZG,LSGL,4b1bdf_2025-12-05 15:39:41
440daa,BAG14,2025-12-05T14:54:30Z,2025-12-05,2025-12-05T15:36:03Z,2025-12-05,LIML,LSGL,440daa_2025-12-05 15:54:30
