ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b43b1,RGA04,2023-02-04T23:31:02Z,2023-02-05,2023-02-04T23:44:27Z,2023-02-05,LSGL,LSMP,4b43b1_2023-02-05 00:31:02
4b43b1,RGA04,2023-02-05T04:44:35Z,2023-02-05,2023-02-05T04:55:59Z,2023-02-05,LSGL,LSGT,4b43b1_2023-02-05 05:44:35
4b3200,HBSYI,2023-02-05T08:20:10Z,2023-02-05,2023-02-05T08:53:25Z,2023-02-05,LSGL,LSGL,4b3200_2023-02-05 09:20:10
4b1bdd,HBKOJ,2023-02-05T10:09:56Z,2023-02-05,2023-02-05T10:34:26Z,2023-02-05,LSGL,LSGL,4b1bdd_2023-02-05 11:09:56
4b4279,REGA15,2023-02-05T11:38:00Z,2023-02-05,2023-02-05T11:52:26Z,2023-02-05,LSGL,LSGB,4b4279_2023-02-05 12:38:00
4b1bdd,HBKOJ,2023-02-05T12:09:34Z,2023-02-05,2023-02-05T12:59:58Z,2023-02-05,LSGL,LSGL,4b1bdd_2023-02-05 13:09:34
4627c1,FSF318H,2023-02-05T12:47:45Z,2023-02-05,2023-02-05T13:39:40Z,2023-02-05,LSGL,LIML,4627c1_2023-02-05 13:47:45
4b4279,REGA15,2023-02-05T13:13:12Z,2023-02-05,2023-02-05T13:29:29Z,2023-02-05,LSGL,LSGG,4b4279_2023-02-05 14:13:12
4b43b1,RGA04,2023-02-05T13:17:25Z,2023-02-05,2023-02-05T13:49:14Z,2023-02-05,LSGL,LSGB,4b43b1_2023-02-05 14:17:25
4b1bdd,HBKOJ,2023-02-05T13:25:34Z,2023-02-05,2023-02-05T13:46:17Z,2023-02-05,LSGL,LSGL,4b1bdd_2023-02-05 14:25:34
4b3200,HBSYI,2023-02-05T14:31:04Z,2023-02-05,2023-02-05T15:05:56Z,2023-02-05,LSGL,LSGL,4b3200_2023-02-05 15:31:04
