ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b43ad,RGA04,2022-10-09T01:53:31Z,2022-10-09,2022-10-09T02:08:54Z,2022-10-09,LSGG,LSGL,4b43ad_2022-10-09 03:53:31
4b1bdd,HBKOJ,2022-10-09T11:00:42Z,2022-10-09,2022-10-09T12:05:22Z,2022-10-09,EDTF,LSGL,4b1bdd_2022-10-09 13:00:42
4b28e3,HBPMP,2022-10-09T11:01:52Z,2022-10-09,2022-10-09T12:01:37Z,2022-10-09,EDTF,LSGL,4b28e3_2022-10-09 13:01:52
460861,FSF921G,2022-10-09T11:52:36Z,2022-10-09,2022-10-09T15:44:14Z,2022-10-09,NA,LSGL,460861_2022-10-09 13:52:36
4b1af2,HBKFI,2022-10-09T13:19:34Z,2022-10-09,2022-10-09T13:47:09Z,2022-10-09,LSGN,LSGL,4b1af2_2022-10-09 15:19:34
4b27c0,HBPBK,2022-10-09T13:24:45Z,2022-10-09,2022-10-09T15:11:10Z,2022-10-09,NA,LSGL,4b27c0_2022-10-09 15:24:45
4b0f56,HBFVA,2022-10-09T13:40:07Z,2022-10-09,2022-10-09T15:55:30Z,2022-10-09,LEIB,LSGL,4b0f56_2022-10-09 15:40:07
4b0f7e,HBFWO,2022-10-09T13:50:33Z,2022-10-09,2022-10-09T15:08:20Z,2022-10-09,LOWS,LSGL,4b0f7e_2022-10-09 15:50:33
46316e,FSF531P,2022-10-09T14:01:07Z,2022-10-09,2022-10-09T14:47:30Z,2022-10-09,LFMN,LSGL,46316e_2022-10-09 16:01:07
461981,FSF353P,2022-10-09T14:25:43Z,2022-10-09,2022-10-09T15:26:45Z,2022-10-09,LFPB,LSGL,461981_2022-10-09 16:25:43
4b3200,HBSYI,2022-10-09T14:27:10Z,2022-10-09,2022-10-09T14:53:53Z,2022-10-09,NA,LSGL,4b3200_2022-10-09 16:27:10
46208f,FSF551R,2022-10-09T15:06:42Z,2022-10-09,2022-10-09T16:25:51Z,2022-10-09,NA,LSGL,46208f_2022-10-09 17:06:42
4b1bdf,HBKOL,2022-10-09T15:08:53Z,2022-10-09,2022-10-09T16:41:04Z,2022-10-09,LIRU,LSGL,4b1bdf_2022-10-09 17:08:53
391a38,HBOJI,2022-10-09T15:12:18Z,2022-10-09,2022-10-09T15:39:12Z,2022-10-09,LSGN,LSGL,391a38_2022-10-09 17:12:18
4b2c12,HBQRY,2022-10-09T15:18:07Z,2022-10-09,2022-10-09T15:51:45Z,2022-10-09,LSGL,LSGL,4b2c12_2022-10-09 17:18:07
4b43ad,RGA04,2022-10-09T16:24:36Z,2022-10-09,2022-10-09T16:35:06Z,2022-10-09,LSGP,LSGL,4b43ad_2022-10-09 18:24:36
4b43ad,RGA04,2022-10-09T19:32:00Z,2022-10-09,2022-10-09T19:42:28Z,2022-10-09,LSTO,LSGL,4b43ad_2022-10-09 21:32:00
