ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,id,destination_airport_ICAO
4b3302,RGA15,2026-01-30T00:46:09Z,2026-01-30,2026-01-30T01:01:19Z,2026-01-30,LSGL,4b3302_2026-01-30 01:46:09,LSGG
4b3305,RGA18,2026-01-30T11:02:38Z,2026-01-30,2026-01-30T11:22:16Z,2026-01-30,LSGL,4b3305_2026-01-30 12:02:38,LSGB
4b3303,RGA04,2026-01-30T15:11:28Z,2026-01-30,2026-01-30T15:24:18Z,2026-01-30,LSGL,4b3303_2026-01-30 16:11:28,LSGE
a34bb1,N311MX,2026-01-30T16:05:26Z,2026-01-30,2026-01-30T17:18:21Z,2026-01-30,LSGL,a34bb1_2026-01-30 17:05:26,LFJL
4b3303,RGA04,2026-01-30T17:34:54Z,2026-01-30,2026-01-30T17:39:13Z,2026-01-30,LSGL,4b3303_2026-01-30 18:34:54,NA
