ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
30083c,IHCBB,2022-10-30T07:50:21Z,2022-10-30,2022-10-30T09:37:09Z,2022-10-30,LIPB,LSGL,30083c_2022-10-30 08:50:21
4b28e3,HBPMP,2022-10-30T08:07:05Z,2022-10-30,2022-10-30T09:25:16Z,2022-10-30,LSGL,LSGL,4b28e3_2022-10-30 09:07:05
4b39c9,HBVWZ,2022-10-30T09:37:03Z,2022-10-30,2022-10-30T10:04:15Z,2022-10-30,LSZH,LSGL,4b39c9_2022-10-30 10:37:03
4b1af2,HBKFI,2022-10-30T10:21:49Z,2022-10-30,2022-10-30T11:33:36Z,2022-10-30,LSGL,LSGL,4b1af2_2022-10-30 11:21:49
4b1bdd,HBKOJ,2022-10-30T10:43:12Z,2022-10-30,2022-10-30T11:25:19Z,2022-10-30,LSGL,LSGL,4b1bdd_2022-10-30 11:43:12
4b3200,HBSYI,2022-10-30T11:37:16Z,2022-10-30,2022-10-30T12:01:26Z,2022-10-30,LSGL,LSGL,4b3200_2022-10-30 12:37:16
391a38,HBOJI,2022-10-30T11:40:10Z,2022-10-30,2022-10-30T11:54:58Z,2022-10-30,NA,LSGL,391a38_2022-10-30 12:40:10
4b1bdd,HBKOJ,2022-10-30T12:48:01Z,2022-10-30,2022-10-30T13:40:03Z,2022-10-30,LSGL,LSGL,4b1bdd_2022-10-30 13:48:01
3d497d,DFABT,2022-10-30T13:34:39Z,2022-10-30,2022-10-30T16:00:25Z,2022-10-30,LEMG,LSGL,3d497d_2022-10-30 14:34:39
4b28e3,HBPMP,2022-10-30T13:38:44Z,2022-10-30,2022-10-30T13:55:29Z,2022-10-30,LSGB,LSGL,4b28e3_2022-10-30 14:38:44
46316e,FSF883V,2022-10-30T14:03:50Z,2022-10-30,2022-10-30T15:22:06Z,2022-10-30,LSGL,LSGL,46316e_2022-10-30 15:03:50
4b1af2,HBKFI,2022-10-30T14:24:00Z,2022-10-30,2022-10-30T16:07:04Z,2022-10-30,LSGL,LSGL,4b1af2_2022-10-30 15:24:00
4b1bdf,HBKOL,2022-10-30T14:37:06Z,2022-10-30,2022-10-30T15:55:21Z,2022-10-30,LIRZ,LSGL,4b1bdf_2022-10-30 15:37:06
4b1bdd,HBKOJ,2022-10-30T14:40:20Z,2022-10-30,2022-10-30T15:25:32Z,2022-10-30,LSGL,LSGL,4b1bdd_2022-10-30 15:40:20
462dd1,FSF653M,2022-10-30T14:46:42Z,2022-10-30,2022-10-30T16:04:20Z,2022-10-30,NA,LSGL,462dd1_2022-10-30 15:46:42
399925,FHGJF,2022-10-30T14:49:04Z,2022-10-30,2022-10-30T15:41:04Z,2022-10-30,LFTZ,LSGL,399925_2022-10-30 15:49:04
4b28e3,HBPMP,2022-10-30T15:19:46Z,2022-10-30,2022-10-30T16:11:39Z,2022-10-30,LSGL,LSGL,4b28e3_2022-10-30 16:19:46
391a38,HBOJI,2022-10-30T15:28:00Z,2022-10-30,2022-10-30T16:12:48Z,2022-10-30,LSZG,LSGL,391a38_2022-10-30 16:28:00
4b3200,HBSYI,2022-10-30T15:55:30Z,2022-10-30,2022-10-30T16:20:00Z,2022-10-30,LSGL,LSGL,4b3200_2022-10-30 16:55:30
4b1bfd,HBKPP,2022-10-30T16:06:21Z,2022-10-30,2022-10-30T16:17:50Z,2022-10-30,LFLI,LSGL,4b1bfd_2022-10-30 17:06:21
4b43ad,RGA04,2022-10-30T16:51:25Z,2022-10-30,2022-10-30T17:13:38Z,2022-10-30,LSZP,LSGL,4b43ad_2022-10-30 17:51:25
