ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b1bfd,HBKPP,2022-11-11T08:35:40Z,2022-11-11,2022-11-11T09:45:07Z,2022-11-11,LSGL,LSGC,4b1bfd_2022-11-11 09:35:40
4b1bdd,HBKOJ,2022-11-11T09:16:03Z,2022-11-11,2022-11-11T10:34:25Z,2022-11-11,LSGL,LSZA,4b1bdd_2022-11-11 10:16:03
4b418d,BS100,2022-11-11T09:34:12Z,2022-11-11,2022-11-11T09:45:29Z,2022-11-11,LSGL,LSGL,4b418d_2022-11-11 10:34:12
4b1af2,HBKFI,2022-11-11T10:39:38Z,2022-11-11,2022-11-11T10:52:54Z,2022-11-11,LSGL,LSGL,4b1af2_2022-11-11 11:39:38
4b418d,BS100,2022-11-11T11:03:14Z,2022-11-11,2022-11-11T11:19:55Z,2022-11-11,LSGL,LSGL,4b418d_2022-11-11 12:03:14
391a38,HBOJI,2022-11-11T11:18:26Z,2022-11-11,2022-11-11T11:45:10Z,2022-11-11,LSGL,LSGL,391a38_2022-11-11 12:18:26
4b418d,BS100,2022-11-11T11:31:11Z,2022-11-11,2022-11-11T11:41:28Z,2022-11-11,LSGL,LSGL,4b418d_2022-11-11 12:31:11
4b1af2,HBKFI,2022-11-11T12:39:32Z,2022-11-11,2022-11-11T13:22:58Z,2022-11-11,LSGL,LSGL,4b1af2_2022-11-11 13:39:32
4b3200,HBSYI,2022-11-11T12:41:43Z,2022-11-11,2022-11-11T13:29:25Z,2022-11-11,LSGL,LSGL,4b3200_2022-11-11 13:41:43
391a38,HBOJI,2022-11-11T13:16:03Z,2022-11-11,2022-11-11T14:08:15Z,2022-11-11,LSGL,LSGL,391a38_2022-11-11 14:16:03
4b28e3,HBPMP,2022-11-11T13:30:19Z,2022-11-11,2022-11-11T14:54:16Z,2022-11-11,LSGL,LSGL,4b28e3_2022-11-11 14:30:19
4b43ad,RGA04,2022-11-11T14:22:19Z,2022-11-11,2022-11-11T14:32:29Z,2022-11-11,LSGL,LSGP,4b43ad_2022-11-11 15:22:19
4b0c39,HBEQJ,2022-11-11T14:50:04Z,2022-11-11,2022-11-11T15:25:38Z,2022-11-11,LSGL,LSMM,4b0c39_2022-11-11 15:50:04
4b27c0,HBPBK,2022-11-11T14:53:54Z,2022-11-11,2022-11-11T15:55:59Z,2022-11-11,LSGL,LSGL,4b27c0_2022-11-11 15:53:54
4b3200,HBSYI,2022-11-11T15:15:54Z,2022-11-11,2022-11-11T15:36:53Z,2022-11-11,LSGL,LSGL,4b3200_2022-11-11 16:15:54
4627c1,OHPBL,2022-11-11T15:57:48Z,2022-11-11,2022-11-11T17:39:37Z,2022-11-11,LSGL,LIRA,4627c1_2022-11-11 16:57:48
461838,OHJEM,2022-11-11T15:59:04Z,2022-11-11,2022-11-11T17:46:58Z,2022-11-11,LSGL,LIRA,461838_2022-11-11 16:59:04
