ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b1bdd,HBKOJ,2026-02-04T07:57:46Z,2026-02-04,2026-02-04T08:14:07Z,2026-02-04,LSGL,LSGE,4b1bdd_2026-02-04 08:57:46
4b28b1,HBPKR,2026-02-04T08:37:29Z,2026-02-04,2026-02-04T09:19:08Z,2026-02-04,LSGL,LSGL,4b28b1_2026-02-04 09:37:29
4b1af2,HBKFI,2026-02-04T08:49:59Z,2026-02-04,2026-02-04T09:12:53Z,2026-02-04,LSGL,LSGL,4b1af2_2026-02-04 09:49:59
4b1bdd,HBKOJ,2026-02-04T09:55:30Z,2026-02-04,2026-02-04T10:36:04Z,2026-02-04,LSGL,LSGL,4b1bdd_2026-02-04 10:55:30
4b28b1,HBPKR,2026-02-04T10:10:24Z,2026-02-04,2026-02-04T10:29:54Z,2026-02-04,LSGL,LFLI,4b28b1_2026-02-04 11:10:24
39d565,FHVLF,2026-02-04T10:29:09Z,2026-02-04,2026-02-04T13:04:59Z,2026-02-04,LSGL,EGTF,39d565_2026-02-04 11:29:09
4b3300,RGAIE,2026-02-04T11:31:57Z,2026-02-04,2026-02-04T12:38:30Z,2026-02-04,LSGL,LSZH,4b3300_2026-02-04 12:31:57
4b25ea,HBOJI,2026-02-04T11:42:50Z,2026-02-04,2026-02-04T12:17:55Z,2026-02-04,LSGL,LSGR,4b25ea_2026-02-04 12:42:50
4b1af2,HBKFI,2026-02-04T12:28:49Z,2026-02-04,2026-02-04T12:58:27Z,2026-02-04,LSGL,LSZB,4b1af2_2026-02-04 13:28:49
4b1bdd,HBKOJ,2026-02-04T13:09:30Z,2026-02-04,2026-02-04T13:25:24Z,2026-02-04,LSGL,LSGL,4b1bdd_2026-02-04 14:09:30
4b1bdd,HBKOJ,2026-02-04T14:21:32Z,2026-02-04,2026-02-04T15:21:28Z,2026-02-04,LSGL,LSGL,4b1bdd_2026-02-04 15:21:32
4b1af2,HBKFI,2026-02-04T14:28:21Z,2026-02-04,2026-02-04T14:51:18Z,2026-02-04,LSGL,LSGL,4b1af2_2026-02-04 15:28:21
4b1baf,HBKMP,2026-02-04T15:13:32Z,2026-02-04,2026-02-04T15:36:05Z,2026-02-04,LSGL,LSZB,4b1baf_2026-02-04 16:13:32
4b25ea,HBOJI,2026-02-04T15:42:08Z,2026-02-04,2026-02-04T15:53:17Z,2026-02-04,LSGL,LSGL,4b25ea_2026-02-04 16:42:08
4b1bdd,HBKOJ,2026-02-04T15:54:36Z,2026-02-04,2026-02-04T16:17:52Z,2026-02-04,LSGL,LSGL,4b1bdd_2026-02-04 16:54:36
4b3303,RGAIH,2026-02-04T16:03:32Z,2026-02-04,2026-02-04T17:36:59Z,2026-02-04,LSGL,LSGL,4b3303_2026-02-04 17:03:32
4b25ea,HBOJI,2026-02-04T16:11:44Z,2026-02-04,2026-02-04T16:24:39Z,2026-02-04,LSGL,LSGL,4b25ea_2026-02-04 17:11:44
