ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b1af2,HBKFI,2023-04-18T06:49:33Z,2023-04-18,2023-04-18T07:42:42Z,2023-04-18,LSGL,LSGL,4b1af2_2023-04-18 08:49:33
391a38,HBOJI,2023-04-18T07:44:07Z,2023-04-18,2023-04-18T07:57:59Z,2023-04-18,LSGL,LSGL,391a38_2023-04-18 09:44:07
3d1d27,DEJHF,2023-04-18T08:09:49Z,2023-04-18,2023-04-18T09:43:57Z,2023-04-18,NA,LSGL,3d1d27_2023-04-18 10:09:49
391a38,HBOJI,2023-04-18T08:46:21Z,2023-04-18,2023-04-18T10:28:59Z,2023-04-18,LSGL,LSGL,391a38_2023-04-18 10:46:21
4b3200,HBSYI,2023-04-18T08:51:12Z,2023-04-18,2023-04-18T09:05:50Z,2023-04-18,LSGL,LSGL,4b3200_2023-04-18 10:51:12
4b1bfd,HBKPP,2023-04-18T09:07:40Z,2023-04-18,2023-04-18T09:27:43Z,2023-04-18,NA,LSGL,4b1bfd_2023-04-18 11:07:40
460861,FSF154T,2023-04-18T09:39:42Z,2023-04-18,2023-04-18T10:44:17Z,2023-04-18,LFPB,LSGL,460861_2023-04-18 11:39:42
4b1af2,HBKFI,2023-04-18T11:25:07Z,2023-04-18,2023-04-18T11:46:25Z,2023-04-18,LSGL,LSGL,4b1af2_2023-04-18 13:25:07
4b43b1,RGA04,2023-04-18T11:45:01Z,2023-04-18,2023-04-18T11:56:12Z,2023-04-18,LSGP,LSGL,4b43b1_2023-04-18 13:45:01
391a38,HBOJI,2023-04-18T11:54:35Z,2023-04-18,2023-04-18T12:57:07Z,2023-04-18,LSGL,LSGL,391a38_2023-04-18 13:54:35
4b39c9,HBVWZ,2023-04-18T12:55:06Z,2023-04-18,2023-04-18T15:15:18Z,2023-04-18,LPPR,LSGL,4b39c9_2023-04-18 14:55:06
460861,OHDEN,2023-04-18T13:48:08Z,2023-04-18,2023-04-18T14:51:17Z,2023-04-18,EDDM,LSGL,460861_2023-04-18 15:48:08
4b1af2,HBKFI,2023-04-18T14:05:14Z,2023-04-18,2023-04-18T14:31:29Z,2023-04-18,LSGL,LSGL,4b1af2_2023-04-18 16:05:14
4b43b1,RGA04,2023-04-18T15:53:48Z,2023-04-18,2023-04-18T16:06:26Z,2023-04-18,LSGP,LSGL,4b43b1_2023-04-18 17:53:48
4b1af2,HBKFI,2023-04-18T16:16:15Z,2023-04-18,2023-04-18T17:08:13Z,2023-04-18,LSGL,LSGL,4b1af2_2023-04-18 18:16:15
463c6a,OHWWW,2023-04-18T16:46:00Z,2023-04-18,2023-04-18T17:49:38Z,2023-04-18,LFPB,LSGL,463c6a_2023-04-18 18:46:00
4b1c56,HBKTA,2023-04-18T16:55:22Z,2023-04-18,2023-04-18T17:23:22Z,2023-04-18,LSZB,LSGL,4b1c56_2023-04-18 18:55:22
4b43b1,RGA04,2023-04-18T18:59:30Z,2023-04-18,2023-04-18T19:18:04Z,2023-04-18,LSGG,LSGL,4b43b1_2023-04-18 20:59:30
