ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,id,destination_airport_ICAO
4b2964,HBPRO,2026-02-14T13:05:06Z,2026-02-14,2026-02-14T14:06:17Z,2026-02-14,LSGL,4b2964_2026-02-14 14:05:06,LSZB
4b4271,AGV01,2026-02-14T15:26:58Z,2026-02-14,2026-02-14T15:38:01Z,2026-02-14,LSGL,4b4271_2026-02-14 16:26:58,NA
