ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b4381,HBZOR,2025-12-10T07:49:28Z,2025-12-10,2025-12-10T08:00:07Z,2025-12-10,LSGB,LSGL,4b4381_2025-12-10 08:49:28
a1e6db,N221XX,2025-12-10T08:11:10Z,2025-12-10,2025-12-10T11:54:31Z,2025-12-10,LRBS,LSGL,a1e6db_2025-12-10 09:11:10
4b25ea,HBOJI,2025-12-10T09:15:16Z,2025-12-10,2025-12-10T10:14:43Z,2025-12-10,LSGL,LSGL,4b25ea_2025-12-10 10:15:16
49d5e2,OKOUT,2025-12-10T09:45:05Z,2025-12-10,2025-12-10T11:36:20Z,2025-12-10,LKTB,LSGL,49d5e2_2025-12-10 10:45:05
4b2837,HBPFZ,2025-12-10T09:54:41Z,2025-12-10,2025-12-10T10:15:29Z,2025-12-10,LSGC,LSGL,4b2837_2025-12-10 10:54:41
4b1af2,HBKFI,2025-12-10T09:56:24Z,2025-12-10,2025-12-10T11:04:23Z,2025-12-10,LSGL,LSGL,4b1af2_2025-12-10 10:56:24
4b28b1,HBPKR,2025-12-10T10:02:16Z,2025-12-10,2025-12-10T10:36:41Z,2025-12-10,LSGL,LSGL,4b28b1_2025-12-10 11:02:16
4b3e95,HBXSF,2025-12-10T10:38:45Z,2025-12-10,2025-12-10T11:04:54Z,2025-12-10,LSGG,LSGL,4b3e95_2025-12-10 11:38:45
44aae2,OOJWB,2025-12-10T10:41:27Z,2025-12-10,2025-12-10T11:56:29Z,2025-12-10,EBLG,LSGL,44aae2_2025-12-10 11:41:27
4b25ea,HBOJI,2025-12-10T11:42:32Z,2025-12-10,2025-12-10T12:21:16Z,2025-12-10,LSGL,LSGL,4b25ea_2025-12-10 12:42:32
4b1bdd,HBKOJ,2025-12-10T13:00:19Z,2025-12-10,2025-12-10T13:20:29Z,2025-12-10,LSGB,LSGL,4b1bdd_2025-12-10 14:00:19
4b1af2,HBKFI,2025-12-10T13:18:35Z,2025-12-10,2025-12-10T13:33:40Z,2025-12-10,LSGL,LSGL,4b1af2_2025-12-10 14:18:35
4b28b1,HBPKR,2025-12-10T14:12:36Z,2025-12-10,2025-12-10T15:17:36Z,2025-12-10,LSGL,LSGL,4b28b1_2025-12-10 15:12:36
4b1af2,HBKFI,2025-12-10T14:43:16Z,2025-12-10,2025-12-10T15:14:49Z,2025-12-10,LSGL,LSGL,4b1af2_2025-12-10 15:43:16
4b1bdd,HBKOJ,2025-12-10T14:46:02Z,2025-12-10,2025-12-10T15:06:59Z,2025-12-10,LSGE,LSGL,4b1bdd_2025-12-10 15:46:02
