ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4d02bd,JFA34L,2022-10-27T06:30:17Z,2022-10-27,2022-10-27T07:39:11Z,2022-10-27,LSGL,LIRQ,4d02bd_2022-10-27 08:30:17
391a38,HBOJI,2022-10-27T06:33:40Z,2022-10-27,2022-10-27T07:01:15Z,2022-10-27,LSGL,LSGL,391a38_2022-10-27 08:33:40
461fbd,FSF709H,2022-10-27T07:15:45Z,2022-10-27,2022-10-27T08:19:14Z,2022-10-27,LSGL,EDDM,461fbd_2022-10-27 09:15:45
4b1fa1,HBLZL,2022-10-27T07:39:46Z,2022-10-27,2022-10-27T08:39:05Z,2022-10-27,LSGL,LSGC,4b1fa1_2022-10-27 09:39:46
4b1bdd,HBKOJ,2022-10-27T08:03:35Z,2022-10-27,2022-10-27T09:10:24Z,2022-10-27,LSGL,LSGL,4b1bdd_2022-10-27 10:03:35
391a38,HBOJI,2022-10-27T08:46:48Z,2022-10-27,2022-10-27T09:34:58Z,2022-10-27,LSGL,LSGL,391a38_2022-10-27 10:46:48
462dd1,FSF653M,2022-10-27T09:11:18Z,2022-10-27,2022-10-27T10:10:34Z,2022-10-27,LSGL,EDDM,462dd1_2022-10-27 11:11:18
4b43ad,RGA04,2022-10-27T09:18:46Z,2022-10-27,2022-10-27T09:31:29Z,2022-10-27,LSGL,LSGB,4b43ad_2022-10-27 11:18:46
4b28e3,HBPMP,2022-10-27T10:24:26Z,2022-10-27,2022-10-27T12:27:11Z,2022-10-27,LSGL,LSZL,4b28e3_2022-10-27 12:24:26
4b1af2,HBKFI,2022-10-27T10:34:42Z,2022-10-27,2022-10-27T11:00:08Z,2022-10-27,LSGL,LSZB,4b1af2_2022-10-27 12:34:42
46316e,OHSSS,2022-10-27T10:35:41Z,2022-10-27,2022-10-27T11:46:18Z,2022-10-27,LSGL,LFGJ,46316e_2022-10-27 12:35:41
4b43ab,RGA03,2022-10-27T10:47:32Z,2022-10-27,2022-10-27T11:06:24Z,2022-10-27,LSGL,LSZB,4b43ab_2022-10-27 12:47:32
4b1b0b,HBKGH,2022-10-27T11:22:10Z,2022-10-27,2022-10-27T12:32:51Z,2022-10-27,LSGL,LSZL,4b1b0b_2022-10-27 13:22:10
391a38,HBOJI,2022-10-27T12:01:37Z,2022-10-27,2022-10-27T13:03:28Z,2022-10-27,LSGL,LSGL,391a38_2022-10-27 14:01:37
4b2811,HBPEN,2022-10-27T12:02:56Z,2022-10-27,2022-10-27T13:14:27Z,2022-10-27,LSGL,LSZB,4b2811_2022-10-27 14:02:56
4b0ca8,HBEUQ,2022-10-27T12:30:30Z,2022-10-27,2022-10-27T13:21:43Z,2022-10-27,LSGL,LSPN,4b0ca8_2022-10-27 14:30:30
391a38,HBOJI,2022-10-27T14:24:00Z,2022-10-27,2022-10-27T15:06:23Z,2022-10-27,LSGL,LSGL,391a38_2022-10-27 16:24:00
4b1bdd,HBKOJ,2022-10-27T14:27:50Z,2022-10-27,2022-10-27T15:18:31Z,2022-10-27,LSGL,LSGL,4b1bdd_2022-10-27 16:27:50
