ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
46316e,FSF802A,2026-02-26T08:09:37Z,2026-02-26,2026-02-26T09:31:55Z,2026-02-26,LSGL,LIRZ,46316e_2026-02-26 09:09:37
44c069,PGC36P,2026-02-26T09:50:04Z,2026-02-26,2026-02-26T11:36:17Z,2026-02-26,LSGL,EHGG,44c069_2026-02-26 10:50:04
460861,FSF422A,2026-02-26T10:05:42Z,2026-02-26,2026-02-26T11:37:55Z,2026-02-26,LSGL,EHRD,460861_2026-02-26 11:05:42
4b08aa,HBDHI,2026-02-26T10:16:34Z,2026-02-26,2026-02-26T10:32:40Z,2026-02-26,LSGL,LSGC,4b08aa_2026-02-26 11:16:34
461fbd,OHMAN,2026-02-26T11:02:12Z,2026-02-26,2026-02-26T11:36:24Z,2026-02-26,LSGL,LSGL,461fbd_2026-02-26 12:02:12
4b07df,HBCZN,2026-02-26T11:50:20Z,2026-02-26,2026-02-26T12:50:40Z,2026-02-26,LSGL,LFSD,4b07df_2026-02-26 12:50:20
461fbd,OHMAN,2026-02-26T12:33:03Z,2026-02-26,2026-02-26T12:43:24Z,2026-02-26,LSGL,LSGG,461fbd_2026-02-26 13:33:03
4b27c0,HBPBK,2026-02-26T12:48:57Z,2026-02-26,2026-02-26T13:10:55Z,2026-02-26,LSGL,LSGL,4b27c0_2026-02-26 13:48:57
4b28b1,HBPKR,2026-02-26T13:52:13Z,2026-02-26,2026-02-26T16:06:45Z,2026-02-26,LSGL,LSGL,4b28b1_2026-02-26 14:52:13
4b1b1a,HBKGW,2026-02-26T14:16:08Z,2026-02-26,2026-02-26T15:22:21Z,2026-02-26,LSGL,LSZH,4b1b1a_2026-02-26 15:16:08
4b1bcd,HBKNT,2026-02-26T14:52:02Z,2026-02-26,2026-02-26T15:46:39Z,2026-02-26,LSGL,LSZU,4b1bcd_2026-02-26 15:52:02
4073cd,GPCIZ,2026-02-26T16:18:58Z,2026-02-26,2026-02-26T18:00:24Z,2026-02-26,LSGL,EGKA,4073cd_2026-02-26 17:18:58
