ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b25ea,HBOJI,2026-01-13T08:37:44Z,2026-01-13,2026-01-13T09:38:20Z,2026-01-13,LSGL,LSGL,4b25ea_2026-01-13 09:37:44
4b28b1,HBPKR,2026-01-13T08:42:34Z,2026-01-13,2026-01-13T10:14:28Z,2026-01-13,LSGL,LFGJ,4b28b1_2026-01-13 09:42:34
4b3303,RGA04,2026-01-13T09:14:26Z,2026-01-13,2026-01-13T09:24:46Z,2026-01-13,LSGL,LSGY,4b3303_2026-01-13 10:14:26
4d02b7,JFA93U,2026-01-13T09:29:39Z,2026-01-13,2026-01-13T10:29:49Z,2026-01-13,LSGL,LFPB,4d02b7_2026-01-13 10:29:39
4b1af2,HBKFI,2026-01-13T11:36:42Z,2026-01-13,2026-01-13T12:30:58Z,2026-01-13,LSGL,LSGL,4b1af2_2026-01-13 12:36:42
4b1bdd,HBKOJ,2026-01-13T11:45:51Z,2026-01-13,2026-01-13T12:35:30Z,2026-01-13,LSGL,LSGL,4b1bdd_2026-01-13 12:45:51
4b25ea,HBOJI,2026-01-13T13:41:50Z,2026-01-13,2026-01-13T14:24:20Z,2026-01-13,LSGL,LSGL,4b25ea_2026-01-13 14:41:50
4b3303,RGA04,2026-01-13T13:51:00Z,2026-01-13,2026-01-13T14:03:50Z,2026-01-13,LSGL,LSGP,4b3303_2026-01-13 14:51:00
4b39c9,HBVWZ,2026-01-13T14:44:12Z,2026-01-13,2026-01-13T15:38:21Z,2026-01-13,LSGL,LFPB,4b39c9_2026-01-13 15:44:12
4b3303,RGAIH,2026-01-13T16:59:30Z,2026-01-13,2026-01-13T17:44:25Z,2026-01-13,LSGL,LSZH,4b3303_2026-01-13 17:59:30
4b3305,RGA18,2026-01-13T21:27:31Z,2026-01-13,2026-01-13T21:40:22Z,2026-01-13,LSGL,LSGB,4b3305_2026-01-13 22:27:31
4b3303,RGA04,2026-01-13T22:41:34Z,2026-01-13,2026-01-13T22:53:40Z,2026-01-13,LSGL,LSMP,4b3303_2026-01-13 23:41:34
