ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,id
4b3305,RGA18,2026-01-10T03:33:20Z,2026-01-10,2026-01-10T03:44:01Z,2026-01-10,LSGL,4b3305_2026-01-10 04:33:20
