ICAO24,longitude,latitude,requested_time,geo_altitude,velocity,special_purpose_indicator,origin_country,id,arrival_date,departure_date
4b3303,6.6181,46.547,1767964323,NA,NA,FALSE,Switzerland,4b3303_2026-01-09 14:12:03,2026-01-09,2026-01-09
4b3303,6.5493,46.5143,1767964503,701.04,43.54,FALSE,Switzerland,4b3303_2026-01-09 14:12:03,2026-01-09,2026-01-09
4b3303,6.4592,46.4771,1767964683,693.42,46.58,FALSE,Switzerland,4b3303_2026-01-09 14:12:03,2026-01-09,2026-01-09
4b3303,6.3655,46.4394,1767964863,708.66,46.14,FALSE,Switzerland,4b3303_2026-01-09 14:12:03,2026-01-09,2026-01-09
4b3303,6.2859,46.4074,1767965043,708.66,48.88,FALSE,Switzerland,4b3303_2026-01-09 14:12:03,2026-01-09,2026-01-09
4b3303,NA,NA,1767972251,NA,NA,FALSE,Switzerland,4b3303_2026-01-09 16:24:11,2026-01-09,2026-01-09
4b3303,6.456,46.4676,1767972431,792.48,41.88,FALSE,Switzerland,4b3303_2026-01-09 16:24:11,2026-01-09,2026-01-09
4b3303,6.4056,46.4027,1767972611,792.48,46.94,FALSE,Switzerland,4b3303_2026-01-09 16:24:11,2026-01-09,2026-01-09
4b3303,6.3503,46.338,1767972791,800.1,47.3,FALSE,Switzerland,4b3303_2026-01-09 16:24:11,2026-01-09,2026-01-09
4b3303,6.2729,46.2824,1767972971,792.48,49.48,FALSE,Switzerland,4b3303_2026-01-09 16:24:11,2026-01-09,2026-01-09
4b3303,6.1919,46.2238,1767973151,807.72,50.58,FALSE,Switzerland,4b3303_2026-01-09 16:24:11,2026-01-09,2026-01-09
