ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b43e1,LAS7,2023-04-08T05:35:03Z,2023-04-08,2023-04-08T06:39:09Z,2023-04-08,LSGL,LSZF,4b43e1_2023-04-08 07:35:03
4b1af2,HBKFI,2023-04-08T07:22:39Z,2023-04-08,2023-04-08T08:01:54Z,2023-04-08,LSGL,LSZB,4b1af2_2023-04-08 09:22:39
391a38,HBOJI,2023-04-08T07:37:16Z,2023-04-08,2023-04-08T07:53:19Z,2023-04-08,LSGL,LSGL,391a38_2023-04-08 09:37:16
4b3200,HBSYI,2023-04-08T07:49:41Z,2023-04-08,2023-04-08T08:25:50Z,2023-04-08,LSGL,LSGL,4b3200_2023-04-08 09:49:41
4b28e3,HBPMP,2023-04-08T08:28:17Z,2023-04-08,2023-04-08T09:59:50Z,2023-04-08,LSGL,LSGL,4b28e3_2023-04-08 10:28:17
391a38,HBOJI,2023-04-08T08:34:00Z,2023-04-08,2023-04-08T09:46:20Z,2023-04-08,LSGL,LSGE,391a38_2023-04-08 10:34:00
4b3200,HBSYI,2023-04-08T09:13:30Z,2023-04-08,2023-04-08T09:30:48Z,2023-04-08,LSGL,LSGL,4b3200_2023-04-08 11:13:30
4b43b1,RGA04,2023-04-08T09:53:37Z,2023-04-08,2023-04-08T10:10:09Z,2023-04-08,LSGL,LSGS,4b43b1_2023-04-08 11:53:37
4b3200,HBSYI,2023-04-08T10:24:39Z,2023-04-08,2023-04-08T10:51:43Z,2023-04-08,LSGL,LSGL,4b3200_2023-04-08 12:24:39
4b0f7e,HBFWO,2023-04-08T10:37:33Z,2023-04-08,2023-04-08T11:40:13Z,2023-04-08,LSGL,LFMD,4b0f7e_2023-04-08 12:37:33
461fbd,FSF214N,2023-04-08T11:08:45Z,2023-04-08,2023-04-08T12:36:07Z,2023-04-08,LSGL,LFGJ,461fbd_2023-04-08 13:08:45
4b1af2,HBKFI,2023-04-08T11:31:04Z,2023-04-08,2023-04-08T11:53:03Z,2023-04-08,LSGL,LSGB,4b1af2_2023-04-08 13:31:04
4b28e3,HBPMP,2023-04-08T11:44:34Z,2023-04-08,2023-04-08T12:15:36Z,2023-04-08,LSGL,LSGL,4b28e3_2023-04-08 13:44:34
4b1bdd,HBKOJ,2023-04-08T11:51:08Z,2023-04-08,2023-04-08T12:59:52Z,2023-04-08,LSGL,LSGL,4b1bdd_2023-04-08 13:51:08
4b3200,HBSYI,2023-04-08T12:04:37Z,2023-04-08,2023-04-08T12:32:01Z,2023-04-08,LSGL,LSGL,4b3200_2023-04-08 14:04:37
391a38,HBOJI,2023-04-08T13:09:48Z,2023-04-08,2023-04-08T13:32:24Z,2023-04-08,LSGL,LSGL,391a38_2023-04-08 15:09:48
4b1b13,HBKGP,2023-04-08T13:30:30Z,2023-04-08,2023-04-08T14:09:21Z,2023-04-08,LSGL,LSZB,4b1b13_2023-04-08 15:30:30
