ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
460f46,OHFUK,2025-12-05T08:18:09Z,2025-12-05,2025-12-05T10:17:34Z,2025-12-05,LSGL,EGHH,460f46_2025-12-05 09:18:09
4b3303,RGA04,2025-12-05T09:05:58Z,2025-12-05,2025-12-05T09:17:26Z,2025-12-05,LSGL,LSGB,4b3303_2025-12-05 10:05:58
4b25ea,HBOJI,2025-12-05T09:12:45Z,2025-12-05,2025-12-05T10:06:16Z,2025-12-05,LSGL,LSGL,4b25ea_2025-12-05 10:12:45
4b1bdd,HBKOJ,2025-12-05T11:45:38Z,2025-12-05,2025-12-05T12:25:49Z,2025-12-05,LSGL,LSGL,4b1bdd_2025-12-05 12:45:38
4b1bdd,HBKOJ,2025-12-05T12:55:51Z,2025-12-05,2025-12-05T13:23:36Z,2025-12-05,LSGL,LSGL,4b1bdd_2025-12-05 13:55:51
4b25ea,HBOJI,2025-12-05T13:04:07Z,2025-12-05,2025-12-05T13:55:22Z,2025-12-05,LSGL,LSGL,4b25ea_2025-12-05 14:04:07
4b3303,RGA04,2025-12-05T13:08:20Z,2025-12-05,2025-12-05T13:22:20Z,2025-12-05,LSGL,LSGE,4b3303_2025-12-05 14:08:20
4b1bdf,HBKOL,2025-12-05T13:09:22Z,2025-12-05,2025-12-05T13:36:28Z,2025-12-05,LSGL,LSZG,4b1bdf_2025-12-05 14:09:22
4b3305,RGA18,2025-12-05T13:17:30Z,2025-12-05,2025-12-05T13:29:08Z,2025-12-05,LSGL,LSGB,4b3305_2025-12-05 14:17:30
4b28b1,HBPKR,2025-12-05T13:35:10Z,2025-12-05,2025-12-05T13:59:57Z,2025-12-05,LSGL,LSGL,4b28b1_2025-12-05 14:35:10
4b28b1,HBPKR,2025-12-05T14:11:03Z,2025-12-05,2025-12-05T14:45:43Z,2025-12-05,LSGL,LSGL,4b28b1_2025-12-05 15:11:03
462dd1,FSF101A,2025-12-05T15:14:12Z,2025-12-05,2025-12-05T16:03:33Z,2025-12-05,LSGL,LFMN,462dd1_2025-12-05 16:14:12
