ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
424c76,MCITY,2026-03-07T08:19:14Z,2026-03-07,2026-03-07T10:50:05Z,2026-03-07,LMML,LSGL,424c76_2026-03-07 09:19:14
4b3fc5,HBYDX,2026-03-07T08:38:11Z,2026-03-07,2026-03-07T09:49:55Z,2026-03-07,LSZX,LSGL,4b3fc5_2026-03-07 09:38:11
4b4126,HBYRM,2026-03-07T09:01:54Z,2026-03-07,2026-03-07T09:28:28Z,2026-03-07,LSZP,LSGL,4b4126_2026-03-07 10:01:54
4b1af2,HBKFI,2026-03-07T09:31:35Z,2026-03-07,2026-03-07T10:16:20Z,2026-03-07,LSZB,LSGL,4b1af2_2026-03-07 10:31:35
4b28b1,HBPKR,2026-03-07T10:00:35Z,2026-03-07,2026-03-07T11:14:29Z,2026-03-07,LFST,LSGL,4b28b1_2026-03-07 11:00:35
4b1b89,HBKLD,2026-03-07T10:34:14Z,2026-03-07,2026-03-07T11:48:45Z,2026-03-07,LSZT,LSGL,4b1b89_2026-03-07 11:34:14
4b3302,RGA15,2026-03-07T10:47:44Z,2026-03-07,2026-03-07T11:04:29Z,2026-03-07,LSGG,LSGL,4b3302_2026-03-07 11:47:44
5004ea,T7AVB,2026-03-07T10:48:01Z,2026-03-07,2026-03-07T10:58:59Z,2026-03-07,LSGP,LSGL,5004ea_2026-03-07 11:48:01
4b1af2,HBKFI,2026-03-07T11:27:24Z,2026-03-07,2026-03-07T12:13:29Z,2026-03-07,LSGL,LSGL,4b1af2_2026-03-07 12:27:24
4b25ea,HBOJI,2026-03-07T11:55:43Z,2026-03-07,2026-03-07T12:26:18Z,2026-03-07,LSGL,LSGL,4b25ea_2026-03-07 12:55:43
4b0878,HBDFK,2026-03-07T12:54:10Z,2026-03-07,2026-03-07T13:39:39Z,2026-03-07,LSZG,LSGL,4b0878_2026-03-07 13:54:10
4b25ea,HBOJI,2026-03-07T13:07:19Z,2026-03-07,2026-03-07T13:43:22Z,2026-03-07,LSGL,LSGL,4b25ea_2026-03-07 14:07:19
4b1bb7,HBKMX,2026-03-07T13:20:48Z,2026-03-07,2026-03-07T13:51:24Z,2026-03-07,LSGN,LSGL,4b1bb7_2026-03-07 14:20:48
398064,FHADE,2026-03-07T13:47:32Z,2026-03-07,2026-03-07T14:23:52Z,2026-03-07,NA,LSGL,398064_2026-03-07 14:47:32
4d02b0,JFA10C,2026-03-07T13:55:43Z,2026-03-07,2026-03-07T14:36:18Z,2026-03-07,NA,LSGL,4d02b0_2026-03-07 14:55:43
4866f6,PHPOW,2026-03-07T14:02:04Z,2026-03-07,2026-03-07T14:41:47Z,2026-03-07,LFSM,LSGL,4866f6_2026-03-07 15:02:04
3b7b37,DRAGO741,2026-03-07T14:02:04Z,2026-03-07,2026-03-07T14:17:21Z,2026-03-07,LFLP,LSGL,3b7b37_2026-03-07 15:02:04
4b3e19,HBXNL,2026-03-07T14:53:14Z,2026-03-07,2026-03-07T15:21:19Z,2026-03-07,NA,LSGL,4b3e19_2026-03-07 15:53:14
4b25ea,HBOJI,2026-03-07T14:53:41Z,2026-03-07,2026-03-07T15:29:19Z,2026-03-07,LSGL,LSGL,4b25ea_2026-03-07 15:53:41
4b1b11,HBKGN,2026-03-07T14:57:05Z,2026-03-07,2026-03-07T15:18:40Z,2026-03-07,LSGE,LSGL,4b1b11_2026-03-07 15:57:05
461838,OHJEM,2026-03-07T15:10:42Z,2026-03-07,2026-03-07T15:31:48Z,2026-03-07,LSGL,LSGL,461838_2026-03-07 16:10:42
4b1af2,HBKFI,2026-03-07T15:19:00Z,2026-03-07,2026-03-07T15:36:33Z,2026-03-07,LSGE,LSGL,4b1af2_2026-03-07 16:19:00
4b28b1,HBPKR,2026-03-07T16:05:02Z,2026-03-07,2026-03-07T16:23:30Z,2026-03-07,LSGN,LSGL,4b28b1_2026-03-07 17:05:02
4b1af2,HBKFI,2026-03-07T16:15:30Z,2026-03-07,2026-03-07T17:03:32Z,2026-03-07,LSGL,LSGL,4b1af2_2026-03-07 17:15:30
4b27c0,HBPBK,2026-03-07T16:23:26Z,2026-03-07,2026-03-07T16:34:42Z,2026-03-07,LSGB,LSGL,4b27c0_2026-03-07 17:23:26
5004ea,T7AVB,2026-03-07T16:35:35Z,2026-03-07,2026-03-07T16:48:56Z,2026-03-07,LSGP,LSGL,5004ea_2026-03-07 17:35:35
4b3301,RGA04,2026-03-07T18:08:05Z,2026-03-07,2026-03-07T18:29:16Z,2026-03-07,LSGG,LSGL,4b3301_2026-03-07 19:08:05
