ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4d02bf,JFA55L,2026-03-04T08:17:38Z,2026-03-04,2026-03-04T09:10:56Z,2026-03-04,LFML,LSGL,4d02bf_2026-03-04 09:17:38
4b25ea,HBOJI,2026-03-04T08:54:57Z,2026-03-04,2026-03-04T10:05:51Z,2026-03-04,LSGL,LSGL,4b25ea_2026-03-04 09:54:57
4b3301,RGA04,2026-03-04T11:00:53Z,2026-03-04,2026-03-04T11:15:55Z,2026-03-04,NA,LSGL,4b3301_2026-03-04 12:00:53
4b25ea,HBOJI,2026-03-04T11:32:38Z,2026-03-04,2026-03-04T12:22:48Z,2026-03-04,LSGL,LSGL,4b25ea_2026-03-04 12:32:38
461838,FSF501T,2026-03-04T12:10:52Z,2026-03-04,2026-03-04T13:25:42Z,2026-03-04,EBMB,LSGL,461838_2026-03-04 13:10:52
4b25ea,HBOJI,2026-03-04T13:27:39Z,2026-03-04,2026-03-04T13:54:15Z,2026-03-04,LSGL,LSGL,4b25ea_2026-03-04 14:27:39
461fbd,OHMAN,2026-03-04T13:36:38Z,2026-03-04,2026-03-04T14:22:23Z,2026-03-04,LFGJ,LSGL,461fbd_2026-03-04 14:36:38
4b0b79,HBEIZ,2026-03-04T14:03:39Z,2026-03-04,2026-03-04T14:17:14Z,2026-03-04,LSGP,LSGL,4b0b79_2026-03-04 15:03:39
4d02e3,JFA66S,2026-03-04T15:04:25Z,2026-03-04,2026-03-04T15:16:53Z,2026-03-04,LSGG,LSGL,4d02e3_2026-03-04 16:04:25
a03c15,N114LM,2026-03-04T15:16:07Z,2026-03-04,2026-03-04T15:31:52Z,2026-03-04,LSGG,LSGL,a03c15_2026-03-04 16:16:07
a34bb1,N311MX,2026-03-04T15:57:30Z,2026-03-04,2026-03-04T16:21:02Z,2026-03-04,LSZB,LSGL,a34bb1_2026-03-04 16:57:30
4b25ea,HBOJI,2026-03-04T16:02:17Z,2026-03-04,2026-03-04T16:43:47Z,2026-03-04,LSGL,LSGL,4b25ea_2026-03-04 17:02:17
5004ea,T7AVB,2026-03-04T16:07:30Z,2026-03-04,2026-03-04T16:24:49Z,2026-03-04,LSGG,LSGL,5004ea_2026-03-04 17:07:30
