ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b4271,HBZEF,2022-10-22T04:43:03Z,2022-10-22,2022-10-22T04:57:59Z,2022-10-22,NA,LSGL,4b4271_2022-10-22 06:43:03
4b1bfd,HBKPP,2022-10-22T07:52:54Z,2022-10-22,2022-10-22T08:43:56Z,2022-10-22,LSGL,LSGL,4b1bfd_2022-10-22 09:52:54
391a38,HBOJI,2022-10-22T08:44:47Z,2022-10-22,2022-10-22T10:23:13Z,2022-10-22,LSGL,LSGL,391a38_2022-10-22 10:44:47
461fbd,FSF446C,2022-10-22T09:09:11Z,2022-10-22,2022-10-22T09:56:46Z,2022-10-22,LIML,LSGL,461fbd_2022-10-22 11:09:11
4b1af2,HBKFI,2022-10-22T11:37:27Z,2022-10-22,2022-10-22T12:08:05Z,2022-10-22,LSGL,LSGL,4b1af2_2022-10-22 13:37:27
4b1b13,HBKGP,2022-10-22T11:52:14Z,2022-10-22,2022-10-22T12:30:54Z,2022-10-22,LSZB,LSGL,4b1b13_2022-10-22 13:52:14
4b4449,HBZWJ,2022-10-22T11:55:05Z,2022-10-22,2022-10-22T12:34:59Z,2022-10-22,LSZB,LSGL,4b4449_2022-10-22 13:55:05
4b43ad,RGA04,2022-10-22T12:40:38Z,2022-10-22,2022-10-22T13:23:16Z,2022-10-22,LFSD,LSGL,4b43ad_2022-10-22 14:40:38
4b0618,HBCIA,2022-10-22T12:41:48Z,2022-10-22,2022-10-22T13:32:59Z,2022-10-22,LSPL,LSGL,4b0618_2022-10-22 14:41:48
4b1bdd,HBKOJ,2022-10-22T13:19:27Z,2022-10-22,2022-10-22T14:35:23Z,2022-10-22,LSGL,LSGL,4b1bdd_2022-10-22 15:19:27
4b2964,HBPRO,2022-10-22T13:36:17Z,2022-10-22,2022-10-22T14:22:13Z,2022-10-22,LFGJ,LSGL,4b2964_2022-10-22 15:36:17
4b1bfd,HBKPP,2022-10-22T13:50:08Z,2022-10-22,2022-10-22T15:16:12Z,2022-10-22,LFTZ,LSGL,4b1bfd_2022-10-22 15:50:08
391a38,HBOJI,2022-10-22T14:23:40Z,2022-10-22,2022-10-22T14:43:26Z,2022-10-22,LSGN,LSGL,391a38_2022-10-22 16:23:40
46316e,OHSSS,2022-10-22T14:39:36Z,2022-10-22,2022-10-22T14:50:40Z,2022-10-22,LSGG,LSGL,46316e_2022-10-22 16:39:36
4b1af2,HBKFI,2022-10-22T14:47:02Z,2022-10-22,2022-10-22T15:09:18Z,2022-10-22,LSGY,LSGL,4b1af2_2022-10-22 16:47:02
4b3200,HBSYI,2022-10-22T15:25:15Z,2022-10-22,2022-10-22T15:54:05Z,2022-10-22,LSGL,LSGL,4b3200_2022-10-22 17:25:15
4b28e3,HBPMP,2022-10-22T15:28:12Z,2022-10-22,2022-10-22T16:08:47Z,2022-10-22,LSGL,LSGL,4b28e3_2022-10-22 17:28:12
