ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
460844,FSF318F,2026-02-25T07:10:14Z,2026-02-25,2026-02-25T08:39:50Z,2026-02-25,LSGL,EHRD,460844_2026-02-25 08:10:14
4b28b1,HBPKR,2026-02-25T08:15:10Z,2026-02-25,2026-02-25T08:45:20Z,2026-02-25,LSGL,LSGE,4b28b1_2026-02-25 09:15:10
461fbd,OHMAN,2026-02-25T09:13:43Z,2026-02-25,2026-02-25T09:50:07Z,2026-02-25,LSGL,LFGJ,461fbd_2026-02-25 10:13:43
461553,FSF103A,2026-02-25T13:57:44Z,2026-02-25,2026-02-25T14:32:50Z,2026-02-25,LSGL,LSGL,461553_2026-02-25 14:57:44
4b2811,HBPEN,2026-02-25T15:04:04Z,2026-02-25,2026-02-25T15:25:02Z,2026-02-25,LSGL,LSZB,4b2811_2026-02-25 16:04:04
4b1bcd,HBKNT,2026-02-25T15:20:02Z,2026-02-25,2026-02-25T15:59:43Z,2026-02-25,LSGL,LSZP,4b1bcd_2026-02-25 16:20:02
4627c1,OHPBL,2026-02-25T15:49:24Z,2026-02-25,2026-02-25T16:55:12Z,2026-02-25,LSGL,LFPA,4627c1_2026-02-25 16:49:24
46097d,FSF921A,2026-02-25T16:48:57Z,2026-02-25,2026-02-25T17:41:28Z,2026-02-25,LSGL,NA,46097d_2026-02-25 17:48:57
4d02b7,JFA15Y,2026-02-25T16:55:36Z,2026-02-25,2026-02-25T17:47:05Z,2026-02-25,LSGL,LIDE,4d02b7_2026-02-25 17:55:36
4b2964,HBPRO,2026-02-25T17:36:43Z,2026-02-25,2026-02-25T17:48:15Z,2026-02-25,LSGL,LSGG,4b2964_2026-02-25 18:36:43
