ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b1af2,HBKFI,2026-03-04T07:25:51Z,2026-03-04,2026-03-04T07:36:49Z,2026-03-04,LSGL,LSGY,4b1af2_2026-03-04 08:25:51
4b25ea,HBOJI,2026-03-04T08:54:57Z,2026-03-04,2026-03-04T10:05:51Z,2026-03-04,LSGL,LSGL,4b25ea_2026-03-04 09:54:57
461838,FSF501T,2026-03-04T09:06:56Z,2026-03-04,2026-03-04T10:30:49Z,2026-03-04,LSGL,EBBR,461838_2026-03-04 10:06:56
461fbd,OHMAN,2026-03-04T10:06:52Z,2026-03-04,2026-03-04T10:48:59Z,2026-03-04,LSGL,LFGJ,461fbd_2026-03-04 11:06:52
4b25ea,HBOJI,2026-03-04T11:32:38Z,2026-03-04,2026-03-04T12:22:48Z,2026-03-04,LSGL,LSGL,4b25ea_2026-03-04 12:32:38
4d02bf,JFA17X,2026-03-04T11:35:48Z,2026-03-04,2026-03-04T14:05:54Z,2026-03-04,LSGL,LEMD,4d02bf_2026-03-04 12:35:48
5004ea,T7AVB,2026-03-04T12:52:50Z,2026-03-04,2026-03-04T13:35:29Z,2026-03-04,LSGL,LFLS,5004ea_2026-03-04 13:52:50
4b25ea,HBOJI,2026-03-04T13:27:39Z,2026-03-04,2026-03-04T13:54:15Z,2026-03-04,LSGL,LSGL,4b25ea_2026-03-04 14:27:39
4b411c,HBYRC,2026-03-04T13:46:51Z,2026-03-04,2026-03-04T15:07:33Z,2026-03-04,LSGL,LSZQ,4b411c_2026-03-04 14:46:51
a34bb1,N311MX,2026-03-04T14:35:55Z,2026-03-04,2026-03-04T14:59:58Z,2026-03-04,LSGL,LSZB,a34bb1_2026-03-04 15:35:55
4b3301,RGA04,2026-03-04T14:37:07Z,2026-03-04,2026-03-04T14:50:07Z,2026-03-04,LSGL,LSGK,4b3301_2026-03-04 15:37:07
4b25ea,HBOJI,2026-03-04T16:02:17Z,2026-03-04,2026-03-04T16:43:47Z,2026-03-04,LSGL,LSGL,4b25ea_2026-03-04 17:02:17
4d02e3,JFA54K,2026-03-04T17:05:48Z,2026-03-04,2026-03-04T18:07:13Z,2026-03-04,LSGL,LFML,4d02e3_2026-03-04 18:05:48
4b0b79,HBEIZ,2026-03-04T17:43:04Z,2026-03-04,2026-03-04T18:46:54Z,2026-03-04,LSGL,LFJL,4b0b79_2026-03-04 18:43:04
4b3301,RGA04,2026-03-04T21:06:00Z,2026-03-04,2026-03-04T21:18:21Z,2026-03-04,LSGL,LSTO,4b3301_2026-03-04 22:06:00
