ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b44a5,HBZZX,2025-11-28T08:43:12Z,2025-11-28,2025-11-28T08:53:23Z,2025-11-28,LSGE,LSGL,4b44a5_2025-11-28 09:43:12
4b25ea,HBOJI,2025-11-28T08:48:19Z,2025-11-28,2025-11-28T10:21:59Z,2025-11-28,LSGL,LSGL,4b25ea_2025-11-28 09:48:19
4b1bdf,HBKOL,2025-11-28T09:41:00Z,2025-11-28,2025-11-28T10:36:25Z,2025-11-28,LSZR,LSGL,4b1bdf_2025-11-28 10:41:00
4b27c0,HBPBK,2025-11-28T10:52:09Z,2025-11-28,2025-11-28T11:18:51Z,2025-11-28,LSZG,LSGL,4b27c0_2025-11-28 11:52:09
4b1bdd,HBKOJ,2025-11-28T11:04:50Z,2025-11-28,2025-11-28T11:21:11Z,2025-11-28,NA,LSGL,4b1bdd_2025-11-28 12:04:50
4b2f91,HBSAJ,2025-11-28T12:10:16Z,2025-11-28,2025-11-28T12:36:56Z,2025-11-28,LSGN,LSGL,4b2f91_2025-11-28 13:10:16
4b3303,RGA04,2025-11-28T12:16:44Z,2025-11-28,2025-11-28T12:30:51Z,2025-11-28,LSGE,LSGL,4b3303_2025-11-28 13:16:44
4b25ea,HBOJI,2025-11-28T12:18:45Z,2025-11-28,2025-11-28T12:42:04Z,2025-11-28,LSGE,LSGL,4b25ea_2025-11-28 13:18:45
a34bb1,N311MX,2025-11-28T13:03:52Z,2025-11-28,2025-11-28T13:36:36Z,2025-11-28,LSZH,LSGL,a34bb1_2025-11-28 14:03:52
4b1bdd,HBKOJ,2025-11-28T13:05:19Z,2025-11-28,2025-11-28T13:34:22Z,2025-11-28,LSGL,LSGL,4b1bdd_2025-11-28 14:05:19
4b1af2,HBKFI,2025-11-28T13:33:28Z,2025-11-28,2025-11-28T14:06:56Z,2025-11-28,LSGL,LSGL,4b1af2_2025-11-28 14:33:28
461fbd,FSF511A,2025-11-28T13:38:14Z,2025-11-28,2025-11-28T14:22:30Z,2025-11-28,EDDS,LSGL,461fbd_2025-11-28 14:38:14
460844,FSF981K,2025-11-28T14:02:39Z,2025-11-28,2025-11-28T15:01:21Z,2025-11-28,LFPB,LSGL,460844_2025-11-28 15:02:39
4b3303,RGA04,2025-11-28T18:50:02Z,2025-11-28,2025-11-28T19:37:29Z,2025-11-28,LSGL,LSGL,4b3303_2025-11-28 19:50:02
4b3e2d,AGV01,2025-11-28T21:24:54Z,2025-11-28,2025-11-28T21:36:10Z,2025-11-28,LSGB,LSGL,4b3e2d_2025-11-28 22:24:54
