ICAO24,longitude,latitude,requested_time,geo_altitude,velocity,special_purpose_indicator,origin_country,id,arrival_date,departure_date
4b1af2,6.6168,46.5475,1771054117,685.8,33.47,FALSE,Switzerland,4b1af2_2026-02-14 08:28:37,2026-02-14,2026-02-14
4b1af2,6.5903,46.605,1771054297,1249.68,52.32,FALSE,Switzerland,4b1af2_2026-02-14 08:28:37,2026-02-14,2026-02-14
4b1af2,6.5321,46.5217,1771054477,1127.76,68.61,FALSE,Switzerland,4b1af2_2026-02-14 08:28:37,2026-02-14,2026-02-14
4b1af2,6.6033,46.4942,1771054657,1120.14,39.34,FALSE,Switzerland,4b1af2_2026-02-14 08:28:37,2026-02-14,2026-02-14
4b1af2,6.6172,46.5521,1771054837,716.28,37.64,FALSE,Switzerland,4b1af2_2026-02-14 08:28:37,2026-02-14,2026-02-14
4b1af2,6.5671,46.5688,1771055017,1203.96,69.14,FALSE,Switzerland,4b1af2_2026-02-14 08:28:37,2026-02-14,2026-02-14
4b1af2,6.6014,46.4957,1771055197,1043.94,38.56,FALSE,Switzerland,4b1af2_2026-02-14 08:28:37,2026-02-14,2026-02-14
4b1af2,6.617,46.5507,1771055377,701.04,36.25,FALSE,Switzerland,4b1af2_2026-02-14 08:28:37,2026-02-14,2026-02-14
4b1af2,6.6155,46.5325,1771055557,784.86,41.67,FALSE,Switzerland,4b1af2_2026-02-14 08:28:37,2026-02-14,2026-02-14
4b1af2,6.5968,46.5277,1771055737,845.82,38.34,FALSE,Switzerland,4b1af2_2026-02-14 08:28:37,2026-02-14,2026-02-14
4b25ea,6.6167,46.5455,1771057596,685.8,29.03,FALSE,Switzerland,4b25ea_2026-02-14 09:26:36,2026-02-14,2026-02-14
4b25ea,6.5973,46.5198,1771057776,883.92,37.47,FALSE,Switzerland,4b25ea_2026-02-14 09:26:36,2026-02-14,2026-02-14
4b25ea,6.6057,46.5544,1771057956,853.44,40.8,FALSE,Switzerland,4b25ea_2026-02-14 09:26:36,2026-02-14,2026-02-14
4b25ea,6.6141,46.5227,1771058136,838.2,38.07,FALSE,Switzerland,4b25ea_2026-02-14 09:26:36,2026-02-14,2026-02-14
4b25ea,6.5805,46.5424,1771058316,960.12,60.17,FALSE,Switzerland,4b25ea_2026-02-14 09:26:36,2026-02-14,2026-02-14
4b25ea,6.4712,46.4948,1771058496,876.3,64.77,FALSE,Switzerland,4b25ea_2026-02-14 09:26:36,2026-02-14,2026-02-14
4b25ea,6.5294,46.4834,1771058676,1104.9,49.56,FALSE,Switzerland,4b25ea_2026-02-14 09:26:36,2026-02-14,2026-02-14
4b25ea,6.6122,46.5034,1771058856,944.88,28.37,FALSE,Switzerland,4b25ea_2026-02-14 09:26:36,2026-02-14,2026-02-14
4b1af2,6.6165,46.5435,1771060003,NA,NA,FALSE,Switzerland,4b1af2_2026-02-14 10:06:43,2026-02-14,2026-02-14
4b1af2,6.5803,46.5876,1771060183,1181.1,64.67,FALSE,Switzerland,4b1af2_2026-02-14 10:06:43,2026-02-14,2026-02-14
4b1af2,6.5812,46.5005,1771060363,1021.08,44.32,FALSE,Switzerland,4b1af2_2026-02-14 10:06:43,2026-02-14,2026-02-14
4b1af2,6.6162,46.5404,1771060543,678.18,30.91,FALSE,Switzerland,4b1af2_2026-02-14 10:06:43,2026-02-14,2026-02-14
4b1af2,6.6088,46.5258,1771060723,845.82,40.8,FALSE,Switzerland,4b1af2_2026-02-14 10:06:43,2026-02-14,2026-02-14
4b1af2,6.5842,46.5376,1771060903,891.54,54.91,FALSE,Switzerland,4b1af2_2026-02-14 10:06:43,2026-02-14,2026-02-14
4b1af2,6.6095,46.5551,1771061083,777.24,45.24,FALSE,Switzerland,4b1af2_2026-02-14 10:06:43,2026-02-14,2026-02-14
4b1af2,6.615,46.5261,1771061263,822.96,32.41,FALSE,Switzerland,4b1af2_2026-02-14 10:06:43,2026-02-14,2026-02-14
