ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b25ea,HBOJI,2026-02-22T09:02:23Z,2026-02-22,2026-02-22T10:02:59Z,2026-02-22,LSGL,LSGL,4b25ea_2026-02-22 10:02:23
4b2650,HBONG,2026-02-22T09:47:33Z,2026-02-22,2026-02-22T10:50:52Z,2026-02-22,LSGL,LSGL,4b2650_2026-02-22 10:47:33
4b1b1b,HBKGX,2026-02-22T10:13:05Z,2026-02-22,2026-02-22T11:29:41Z,2026-02-22,LSZF,LSGL,4b1b1b_2026-02-22 11:13:05
4b25ea,HBOJI,2026-02-22T12:40:52Z,2026-02-22,2026-02-22T13:03:57Z,2026-02-22,LSGN,LSGL,4b25ea_2026-02-22 13:40:52
461fbd,OHMAN,2026-02-22T13:20:33Z,2026-02-22,2026-02-22T15:00:33Z,2026-02-22,EGKB,LSGL,461fbd_2026-02-22 14:20:33
4b1b9d,HBKLX,2026-02-22T14:21:34Z,2026-02-22,2026-02-22T14:55:50Z,2026-02-22,LSGL,LSGL,4b1b9d_2026-02-22 15:21:34
463fc8,FSF603A,2026-02-22T14:22:00Z,2026-02-22,2026-02-22T15:19:26Z,2026-02-22,LFTZ,LSGL,463fc8_2026-02-22 15:22:00
4b28b1,HBPKR,2026-02-22T14:22:01Z,2026-02-22,2026-02-22T15:08:40Z,2026-02-22,LSZB,LSGL,4b28b1_2026-02-22 15:22:01
4b27c0,HBPBK,2026-02-22T15:17:45Z,2026-02-22,2026-02-22T15:50:01Z,2026-02-22,LSZB,LSGL,4b27c0_2026-02-22 16:17:45
4b25ea,HBOJI,2026-02-22T15:47:08Z,2026-02-22,2026-02-22T16:14:43Z,2026-02-22,LSGN,LSGL,4b25ea_2026-02-22 16:47:08
4b1bfd,HBKPP,2026-02-22T15:48:46Z,2026-02-22,2026-02-22T16:09:08Z,2026-02-22,LSGN,LSGL,4b1bfd_2026-02-22 16:48:46
