ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
460cb6,FSF480F,2022-09-26T05:20:03Z,2022-09-26,2022-09-26T06:00:24Z,2022-09-26,LFLC,LSGL,460cb6_2022-09-26 07:20:03
460cb6,FSF480F,2022-09-26T05:20:03Z,2022-09-26,2022-09-26T06:00:24Z,2022-09-26,LFLC,LSGL,460cb6_2022-09-26 07:20:03
4b4435,HBZVP,2022-09-26T06:42:55Z,2022-09-26,2022-09-26T07:01:09Z,2022-09-26,NA,LSGL,4b4435_2022-09-26 08:42:55
4b4435,HBZVP,2022-09-26T06:42:55Z,2022-09-26,2022-09-26T07:01:09Z,2022-09-26,NA,LSGL,4b4435_2022-09-26 08:42:55
4b1bdd,HBKOJ,2022-09-26T08:58:54Z,2022-09-26,2022-09-26T09:20:41Z,2022-09-26,LSGL,LSGL,4b1bdd_2022-09-26 10:58:54
4b1bdd,HBKOJ,2022-09-26T08:58:54Z,2022-09-26,2022-09-26T09:20:41Z,2022-09-26,LSGL,LSGL,4b1bdd_2022-09-26 10:58:54
4b43ad,RGA04,2022-09-26T10:08:05Z,2022-09-26,2022-09-26T10:22:46Z,2022-09-26,LSGY,LSGL,4b43ad_2022-09-26 12:08:05
4b43ad,RGA04,2022-09-26T10:08:05Z,2022-09-26,2022-09-26T10:22:46Z,2022-09-26,LSGY,LSGL,4b43ad_2022-09-26 12:08:05
400c04,GKENZ,2022-09-26T10:53:18Z,2022-09-26,2022-09-26T11:49:04Z,2022-09-26,NA,LSGL,400c04_2022-09-26 12:53:18
400c04,GKENZ,2022-09-26T10:53:18Z,2022-09-26,2022-09-26T11:49:04Z,2022-09-26,NA,LSGL,400c04_2022-09-26 12:53:18
4b1b54,HBKJC,2022-09-26T11:36:43Z,2022-09-26,2022-09-26T12:20:09Z,2022-09-26,LSGL,LSGL,4b1b54_2022-09-26 13:36:43
4b1b54,HBKJC,2022-09-26T11:36:43Z,2022-09-26,2022-09-26T12:20:09Z,2022-09-26,LSGL,LSGL,4b1b54_2022-09-26 13:36:43
4b0fc0,LUC12,2022-09-26T12:11:53Z,2022-09-26,2022-09-26T12:25:12Z,2022-09-26,LSGG,LSGL,4b0fc0_2022-09-26 14:11:53
4b0fc0,LUC12,2022-09-26T12:11:53Z,2022-09-26,2022-09-26T12:25:12Z,2022-09-26,LSGG,LSGL,4b0fc0_2022-09-26 14:11:53
4b43ad,RGA04,2022-09-26T12:25:30Z,2022-09-26,2022-09-26T12:47:06Z,2022-09-26,LFQM,LSGL,4b43ad_2022-09-26 14:25:30
4b43ad,RGA04,2022-09-26T12:25:30Z,2022-09-26,2022-09-26T12:47:06Z,2022-09-26,LFQM,LSGL,4b43ad_2022-09-26 14:25:30
461fbd,FSF175H,2022-09-26T12:35:30Z,2022-09-26,2022-09-26T13:13:01Z,2022-09-26,LFLU,LSGL,461fbd_2022-09-26 14:35:30
461fbd,FSF175H,2022-09-26T12:35:30Z,2022-09-26,2022-09-26T13:13:01Z,2022-09-26,LFLU,LSGL,461fbd_2022-09-26 14:35:30
4b1b54,HBKJC,2022-09-26T13:01:13Z,2022-09-26,2022-09-26T13:35:40Z,2022-09-26,LSGL,LSGL,4b1b54_2022-09-26 15:01:13
4b1b54,HBKJC,2022-09-26T13:01:13Z,2022-09-26,2022-09-26T13:35:40Z,2022-09-26,LSGL,LSGL,4b1b54_2022-09-26 15:01:13
4b1bdf,HBKOL,2022-09-26T13:25:23Z,2022-09-26,2022-09-26T17:06:57Z,2022-09-26,NA,LSGL,4b1bdf_2022-09-26 15:25:23
4b1bdf,HBKOL,2022-09-26T13:25:23Z,2022-09-26,2022-09-26T17:06:57Z,2022-09-26,NA,LSGL,4b1bdf_2022-09-26 15:25:23
4b43af,RGA03,2022-09-26T14:12:10Z,2022-09-26,2022-09-26T14:27:50Z,2022-09-26,LSGC,LSGL,4b43af_2022-09-26 16:12:10
4b43af,RGA03,2022-09-26T14:12:10Z,2022-09-26,2022-09-26T14:27:50Z,2022-09-26,LSGC,LSGL,4b43af_2022-09-26 16:12:10
4b0f89,HBFWZ,2022-09-26T14:36:50Z,2022-09-26,2022-09-26T15:27:29Z,2022-09-26,LFMN,LSGL,4b0f89_2022-09-26 16:36:50
4b0f89,HBFWZ,2022-09-26T14:36:50Z,2022-09-26,2022-09-26T15:27:29Z,2022-09-26,LFMN,LSGL,4b0f89_2022-09-26 16:36:50
46208f,FSF871H,2022-09-26T14:43:36Z,2022-09-26,2022-09-26T15:15:09Z,2022-09-26,LFSG,LSGL,46208f_2022-09-26 16:43:36
46208f,FSF871H,2022-09-26T14:43:36Z,2022-09-26,2022-09-26T15:15:09Z,2022-09-26,LFSG,LSGL,46208f_2022-09-26 16:43:36
4b1af2,HBKFI,2022-09-26T14:49:40Z,2022-09-26,2022-09-26T15:47:01Z,2022-09-26,LSGL,LSGL,4b1af2_2022-09-26 16:49:40
4b1af2,HBKFI,2022-09-26T14:49:40Z,2022-09-26,2022-09-26T15:47:01Z,2022-09-26,LSGL,LSGL,4b1af2_2022-09-26 16:49:40
46316e,FSF538A,2022-09-26T15:03:52Z,2022-09-26,2022-09-26T17:04:20Z,2022-09-26,EDHL,LSGL,46316e_2022-09-26 17:03:52
46316e,FSF538A,2022-09-26T15:03:52Z,2022-09-26,2022-09-26T17:04:20Z,2022-09-26,EDHL,LSGL,46316e_2022-09-26 17:03:52
461838,OHJEM,2022-09-26T15:06:40Z,2022-09-26,2022-09-26T16:40:03Z,2022-09-26,EGTF,LSGL,461838_2022-09-26 17:06:40
461838,OHJEM,2022-09-26T15:06:40Z,2022-09-26,2022-09-26T16:40:03Z,2022-09-26,EGTF,LSGL,461838_2022-09-26 17:06:40
460cb6,FSF480F,2022-09-26T15:22:30Z,2022-09-26,2022-09-26T16:04:14Z,2022-09-26,LFLC,LSGL,460cb6_2022-09-26 17:22:30
460cb6,FSF480F,2022-09-26T15:22:30Z,2022-09-26,2022-09-26T16:04:14Z,2022-09-26,LFLC,LSGL,460cb6_2022-09-26 17:22:30
