ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,id,destination_airport_ICAO
461838,FSF467M,2023-03-14T07:49:33Z,2023-03-14,2023-03-14T08:13:47Z,2023-03-14,LSGL,461838_2023-03-14 08:49:33,LSZC
461fbd,FSF479S,2023-03-14T08:15:36Z,2023-03-14,2023-03-14T09:20:58Z,2023-03-14,LSGL,461fbd_2023-03-14 09:15:36,LFPB
a63552,N5AV,2023-03-14T15:17:10Z,2023-03-14,2023-03-14T18:39:57Z,2023-03-14,LSGL,a63552_2023-03-14 16:17:10,NA
4b43b1,RGA04,2023-03-14T17:24:31Z,2023-03-14,2023-03-14T17:38:19Z,2023-03-14,LSGL,4b43b1_2023-03-14 18:24:31,LSMP
4b43b1,RGA04,2023-03-14T18:58:17Z,2023-03-14,2023-03-14T19:00:23Z,2023-03-14,LSGL,4b43b1_2023-03-14 19:58:17,NA
