ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,id
4b43b1,RGA04,2023-02-26T16:47:22Z,2023-02-26,2023-02-26T16:49:44Z,2023-02-26,LSGL,4b43b1_2023-02-26 17:47:22
