ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
462dd1,FSF972S,2022-09-26T06:07:14Z,2022-09-26,2022-09-26T06:18:17Z,2022-09-26,LSGL,LSGG,462dd1_2022-09-26 08:07:14
462dd1,FSF972S,2022-09-26T06:07:14Z,2022-09-26,2022-09-26T06:18:17Z,2022-09-26,LSGL,LSGG,462dd1_2022-09-26 08:07:14
461838,FSF964M,2022-09-26T06:10:33Z,2022-09-26,2022-09-26T08:12:18Z,2022-09-26,LSGL,EGTF,461838_2022-09-26 08:10:33
461838,FSF964M,2022-09-26T06:10:33Z,2022-09-26,2022-09-26T08:12:18Z,2022-09-26,LSGL,EGTF,461838_2022-09-26 08:10:33
461fbd,FSF175H,2022-09-26T06:16:49Z,2022-09-26,2022-09-26T06:59:58Z,2022-09-26,LSGL,LFLU,461fbd_2022-09-26 08:16:49
461fbd,FSF175H,2022-09-26T06:16:49Z,2022-09-26,2022-09-26T06:59:58Z,2022-09-26,LSGL,LFLU,461fbd_2022-09-26 08:16:49
460cb6,FSF480F,2022-09-26T06:19:22Z,2022-09-26,2022-09-26T07:00:41Z,2022-09-26,LSGL,LFLC,460cb6_2022-09-26 08:19:22
460cb6,FSF480F,2022-09-26T06:19:22Z,2022-09-26,2022-09-26T07:00:41Z,2022-09-26,LSGL,LFLC,460cb6_2022-09-26 08:19:22
46208f,FSF871H,2022-09-26T06:20:53Z,2022-09-26,2022-09-26T06:53:48Z,2022-09-26,LSGL,LFSE,46208f_2022-09-26 08:20:53
46208f,FSF871H,2022-09-26T06:20:53Z,2022-09-26,2022-09-26T06:53:48Z,2022-09-26,LSGL,LFSE,46208f_2022-09-26 08:20:53
461981,FSF784S,2022-09-26T06:55:47Z,2022-09-26,2022-09-26T07:08:38Z,2022-09-26,LSGL,LFLI,461981_2022-09-26 08:55:47
461981,FSF784S,2022-09-26T06:55:47Z,2022-09-26,2022-09-26T07:08:38Z,2022-09-26,LSGL,LFLI,461981_2022-09-26 08:55:47
39ddbc,FJBLH,2022-09-26T07:09:07Z,2022-09-26,2022-09-26T07:48:21Z,2022-09-26,LSGL,LFGJ,39ddbc_2022-09-26 09:09:07
39ddbc,FJBLH,2022-09-26T07:09:07Z,2022-09-26,2022-09-26T07:48:21Z,2022-09-26,LSGL,LFGJ,39ddbc_2022-09-26 09:09:07
4b1bdd,HBKOJ,2022-09-26T08:58:54Z,2022-09-26,2022-09-26T09:20:41Z,2022-09-26,LSGL,LSGL,4b1bdd_2022-09-26 10:58:54
4b1bdd,HBKOJ,2022-09-26T08:58:54Z,2022-09-26,2022-09-26T09:20:41Z,2022-09-26,LSGL,LSGL,4b1bdd_2022-09-26 10:58:54
4b1b54,HBKJC,2022-09-26T11:36:43Z,2022-09-26,2022-09-26T12:20:09Z,2022-09-26,LSGL,LSGL,4b1b54_2022-09-26 13:36:43
4b1b54,HBKJC,2022-09-26T11:36:43Z,2022-09-26,2022-09-26T12:20:09Z,2022-09-26,LSGL,LSGL,4b1b54_2022-09-26 13:36:43
4b39c9,HBVWZ,2022-09-26T11:55:28Z,2022-09-26,2022-09-26T12:35:58Z,2022-09-26,LSGL,NA,4b39c9_2022-09-26 13:55:28
4b1b54,HBKJC,2022-09-26T13:01:13Z,2022-09-26,2022-09-26T13:35:40Z,2022-09-26,LSGL,LSGL,4b1b54_2022-09-26 15:01:13
4b1b54,HBKJC,2022-09-26T13:01:13Z,2022-09-26,2022-09-26T13:35:40Z,2022-09-26,LSGL,LSGL,4b1b54_2022-09-26 15:01:13
4b0f89,HBFWZ,2022-09-26T13:11:16Z,2022-09-26,2022-09-26T13:56:42Z,2022-09-26,LSGL,NA,4b0f89_2022-09-26 15:11:16
4b0f89,HBFWZ,2022-09-26T13:11:16Z,2022-09-26,2022-09-26T13:56:42Z,2022-09-26,LSGL,NA,4b0f89_2022-09-26 15:11:16
4b0fc0,LUC12,2022-09-26T14:12:12Z,2022-09-26,2022-09-26T15:20:25Z,2022-09-26,LSGL,LFPB,4b0fc0_2022-09-26 16:12:12
4b0fc0,LUC12,2022-09-26T14:12:12Z,2022-09-26,2022-09-26T15:20:25Z,2022-09-26,LSGL,LFPB,4b0fc0_2022-09-26 16:12:12
4b1af2,HBKFI,2022-09-26T14:49:40Z,2022-09-26,2022-09-26T15:47:01Z,2022-09-26,LSGL,LSGL,4b1af2_2022-09-26 16:49:40
4b1af2,HBKFI,2022-09-26T14:49:40Z,2022-09-26,2022-09-26T15:47:01Z,2022-09-26,LSGL,LSGL,4b1af2_2022-09-26 16:49:40
4b4435,HBZVP,2022-09-26T14:55:09Z,2022-09-26,2022-09-26T16:09:14Z,2022-09-26,LSGL,LSGR,4b4435_2022-09-26 16:55:09
4b4435,HBZVP,2022-09-26T14:55:09Z,2022-09-26,2022-09-26T16:09:14Z,2022-09-26,LSGL,LSGR,4b4435_2022-09-26 16:55:09
4b43af,RGA03,2022-09-26T15:00:21Z,2022-09-26,2022-09-26T15:44:50Z,2022-09-26,LSGL,LSZJ,4b43af_2022-09-26 17:00:21
4b43af,RGA03,2022-09-26T15:00:21Z,2022-09-26,2022-09-26T15:44:50Z,2022-09-26,LSGL,LSZJ,4b43af_2022-09-26 17:00:21
460cb6,FSF480F,2022-09-26T16:25:16Z,2022-09-26,2022-09-26T17:08:39Z,2022-09-26,LSGL,LFLC,460cb6_2022-09-26 18:25:16
460cb6,FSF480F,2022-09-26T16:25:16Z,2022-09-26,2022-09-26T17:08:39Z,2022-09-26,LSGL,LFLC,460cb6_2022-09-26 18:25:16
4b43ad,RGA04,2022-09-26T21:18:43Z,2022-09-26,2022-09-26T21:30:37Z,2022-09-26,LSGL,LSGP,4b43ad_2022-09-26 23:18:43
4b43ad,RGA04,2022-09-26T21:18:43Z,2022-09-26,2022-09-26T21:30:37Z,2022-09-26,LSGL,LSGP,4b43ad_2022-09-26 23:18:43
