ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4627c1,FSF201M,2025-11-27T08:00:53Z,2025-11-27,2025-11-27T09:00:28Z,2025-11-27,LSGL,LFPB,4627c1_2025-11-27 09:00:53
46097d,OHDPL,2025-11-27T08:58:10Z,2025-11-27,2025-11-27T09:40:25Z,2025-11-27,LSGL,LFGJ,46097d_2025-11-27 09:58:10
4b25ea,HBOJI,2025-11-27T09:41:24Z,2025-11-27,2025-11-27T10:09:44Z,2025-11-27,LSGL,LSGL,4b25ea_2025-11-27 10:41:24
4b1bdd,HBKOJ,2025-11-27T10:59:19Z,2025-11-27,2025-11-27T11:30:17Z,2025-11-27,LSGL,LSGL,4b1bdd_2025-11-27 11:59:19
4b1af2,HBKFI,2025-11-27T11:06:51Z,2025-11-27,2025-11-27T11:28:15Z,2025-11-27,LSGL,LSGL,4b1af2_2025-11-27 12:06:51
4b25ea,HBOJI,2025-11-27T11:11:41Z,2025-11-27,2025-11-27T12:10:55Z,2025-11-27,LSGL,LSGL,4b25ea_2025-11-27 12:11:41
461838,FSF227L,2025-11-27T11:47:14Z,2025-11-27,2025-11-27T13:09:27Z,2025-11-27,LSGL,LFAT,461838_2025-11-27 12:47:14
4b0e59,HBFLH,2025-11-27T11:48:34Z,2025-11-27,2025-11-27T12:14:24Z,2025-11-27,LSGL,LSGN,4b0e59_2025-11-27 12:48:34
4b25ea,HBOJI,2025-11-27T12:21:54Z,2025-11-27,2025-11-27T12:59:43Z,2025-11-27,LSGL,LSGL,4b25ea_2025-11-27 13:21:54
4b1af2,HBKFI,2025-11-27T12:24:12Z,2025-11-27,2025-11-27T13:04:12Z,2025-11-27,LSGL,LSGL,4b1af2_2025-11-27 13:24:12
4b40c8,HBYNW,2025-11-27T13:31:41Z,2025-11-27,2025-11-27T14:30:34Z,2025-11-27,LSGL,LSZF,4b40c8_2025-11-27 14:31:41
4b3303,RGA04,2025-11-27T13:41:04Z,2025-11-27,2025-11-27T13:53:27Z,2025-11-27,LSGL,LSGT,4b3303_2025-11-27 14:41:04
4b40a1,HBYMJ,2025-11-27T13:41:10Z,2025-11-27,2025-11-27T14:33:22Z,2025-11-27,LSGL,LSZF,4b40a1_2025-11-27 14:41:10
4b1bdd,HBKOJ,2025-11-27T13:57:13Z,2025-11-27,2025-11-27T14:23:33Z,2025-11-27,LSGL,LSGL,4b1bdd_2025-11-27 14:57:13
4b25ea,HBOJI,2025-11-27T14:05:34Z,2025-11-27,2025-11-27T14:47:36Z,2025-11-27,LSGL,LSGL,4b25ea_2025-11-27 15:05:34
4b7fa8,SUI078,2025-11-27T20:49:34Z,2025-11-27,2025-11-27T21:37:55Z,2025-11-27,LSGL,LSZA,4b7fa8_2025-11-27 21:49:34
