ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,id,destination_airport_ICAO
46316e,FSF327X,2023-03-26T12:01:54Z,2023-03-26,2023-03-26T12:59:52Z,2023-03-26,LSGL,46316e_2023-03-26 14:01:54,LIME
4b4271,HBZEF,2023-03-26T17:21:06Z,2023-03-26,2023-03-26T17:32:42Z,2023-03-26,LSGL,4b4271_2023-03-26 19:21:06,LSGB
4b43b1,RGA04,2023-03-26T21:38:06Z,2023-03-26,2023-03-26T21:40:15Z,2023-03-26,LSGL,4b43b1_2023-03-26 23:38:06,NA
