ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b2964,HBPRO,2022-11-19T07:04:48Z,2022-11-19,2022-11-19T08:45:49Z,2022-11-19,LSGL,LKPM,4b2964_2022-11-19 08:04:48
4b3200,HBSYI,2022-11-19T08:41:09Z,2022-11-19,2022-11-19T09:12:20Z,2022-11-19,LSGL,LSGL,4b3200_2022-11-19 09:41:09
391a38,HBOJI,2022-11-19T08:51:42Z,2022-11-19,2022-11-19T10:12:26Z,2022-11-19,LSGL,LSGL,391a38_2022-11-19 09:51:42
4b27c0,HBPBK,2022-11-19T09:06:04Z,2022-11-19,2022-11-19T09:23:59Z,2022-11-19,LSGL,LSGL,4b27c0_2022-11-19 10:06:04
4b1bdd,HBKOJ,2022-11-19T09:25:42Z,2022-11-19,2022-11-19T10:10:48Z,2022-11-19,LSGL,LSZQ,4b1bdd_2022-11-19 10:25:42
4b28e3,HBPMP,2022-11-19T09:38:17Z,2022-11-19,2022-11-19T10:06:54Z,2022-11-19,LSGL,LSGL,4b28e3_2022-11-19 10:38:17
4b27c0,HBPBK,2022-11-19T09:43:55Z,2022-11-19,2022-11-19T10:54:03Z,2022-11-19,LSGL,LSGL,4b27c0_2022-11-19 10:43:55
4b43ad,RGA04,2022-11-19T09:55:00Z,2022-11-19,2022-11-19T10:05:41Z,2022-11-19,LSGL,LSGL,4b43ad_2022-11-19 10:55:00
4b1af2,HBKFI,2022-11-19T10:22:57Z,2022-11-19,2022-11-19T11:01:44Z,2022-11-19,LSGL,LSGL,4b1af2_2022-11-19 11:22:57
4b28e3,HBPMP,2022-11-19T11:12:04Z,2022-11-19,2022-11-19T11:32:47Z,2022-11-19,LSGL,LSGB,4b28e3_2022-11-19 12:12:04
4b3200,HBSYI,2022-11-19T11:29:22Z,2022-11-19,2022-11-19T11:54:28Z,2022-11-19,LSGL,LSGL,4b3200_2022-11-19 12:29:22
4b1af2,HBKFI,2022-11-19T12:15:34Z,2022-11-19,2022-11-19T12:29:56Z,2022-11-19,LSGL,LSGL,4b1af2_2022-11-19 13:15:34
3008b1,IDIOT,2022-11-19T12:35:52Z,2022-11-19,2022-11-19T12:51:27Z,2022-11-19,LSGL,LSGB,3008b1_2022-11-19 13:35:52
4b1af2,HBKFI,2022-11-19T13:12:14Z,2022-11-19,2022-11-19T13:24:09Z,2022-11-19,LSGL,LSGY,4b1af2_2022-11-19 14:12:14
391a38,HBOJI,2022-11-19T14:28:43Z,2022-11-19,2022-11-19T15:24:00Z,2022-11-19,LSGL,LSGL,391a38_2022-11-19 15:28:43
4b1af2,HBKFI,2022-11-19T14:33:50Z,2022-11-19,2022-11-19T14:56:46Z,2022-11-19,LSGL,LSGL,4b1af2_2022-11-19 15:33:50
4b1bdd,HBKOJ,2022-11-19T14:54:32Z,2022-11-19,2022-11-19T15:56:06Z,2022-11-19,LSGL,LSGL,4b1bdd_2022-11-19 15:54:32
4b3200,HBSYI,2022-11-19T15:12:42Z,2022-11-19,2022-11-19T15:27:10Z,2022-11-19,LSGL,LSGL,4b3200_2022-11-19 16:12:42
4b43ad,RGA04,2022-11-19T17:50:55Z,2022-11-19,2022-11-19T18:10:12Z,2022-11-19,LSGL,LSGT,4b43ad_2022-11-19 18:50:55
4b4414,HBZUI,2022-11-19T20:13:05Z,2022-11-19,2022-11-19T20:27:52Z,2022-11-19,LSGL,LSGB,4b4414_2022-11-19 21:13:05
4b43ad,RGA04,2022-11-19T20:45:30Z,2022-11-19,2022-11-19T20:56:08Z,2022-11-19,LSGL,LSGB,4b43ad_2022-11-19 21:45:30
