ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
461fbd,OHMAN,2025-12-11T08:13:52Z,2025-12-11,2025-12-11T09:56:59Z,2025-12-11,LSGL,EGKB,461fbd_2025-12-11 09:13:52
4b1af2,HBKFI,2025-12-11T08:23:07Z,2025-12-11,2025-12-11T08:42:23Z,2025-12-11,LSGL,LSGB,4b1af2_2025-12-11 09:23:07
46316e,FSF221A,2025-12-11T09:56:52Z,2025-12-11,2025-12-11T10:53:28Z,2025-12-11,LSGL,LIDT,46316e_2025-12-11 10:56:52
462d44,FSF154D,2025-12-11T11:05:12Z,2025-12-11,2025-12-11T12:43:43Z,2025-12-11,LSGL,EHAM,462d44_2025-12-11 12:05:12
4b1af2,HBKFI,2025-12-11T11:57:13Z,2025-12-11,2025-12-11T12:19:29Z,2025-12-11,LSGL,LSGL,4b1af2_2025-12-11 12:57:13
4b059a,HBCDE,2025-12-11T12:37:06Z,2025-12-11,2025-12-11T13:27:58Z,2025-12-11,LSGL,LSZN,4b059a_2025-12-11 13:37:06
4b1bfd,HBKPP,2025-12-11T12:51:43Z,2025-12-11,2025-12-11T13:36:59Z,2025-12-11,LSGL,LSZB,4b1bfd_2025-12-11 13:51:43
4b0e59,HBFLH,2025-12-11T13:02:38Z,2025-12-11,2025-12-11T14:02:09Z,2025-12-11,LSGL,LSTZ,4b0e59_2025-12-11 14:02:38
4b1af2,HBKFI,2025-12-11T13:14:10Z,2025-12-11,2025-12-11T13:30:20Z,2025-12-11,LSGL,LSGL,4b1af2_2025-12-11 14:14:10
4b28b1,HBPKR,2025-12-11T14:12:20Z,2025-12-11,2025-12-11T14:42:29Z,2025-12-11,LSGL,LSGL,4b28b1_2025-12-11 15:12:20
