ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,id
4b3301,RGA04,2026-03-10T19:14:33Z,2026-03-10,2026-03-10T19:33:09Z,2026-03-10,LSGL,4b3301_2026-03-10 20:14:33
