ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b4271,AGV01,2026-02-13T02:34:12Z,2026-02-13,2026-02-13T02:45:50Z,2026-02-13,LSGL,LSGB,4b4271_2026-02-13 03:34:12
4b3303,RGA04,2026-02-13T03:14:05Z,2026-02-13,2026-02-13T03:26:54Z,2026-02-13,LSGL,LSMP,4b3303_2026-02-13 04:14:05
46316e,FSF603A,2026-02-13T07:28:40Z,2026-02-13,2026-02-13T08:24:08Z,2026-02-13,LSGL,LFTH,46316e_2026-02-13 08:28:40
460861,FSF829M,2026-02-13T08:39:40Z,2026-02-13,2026-02-13T09:42:57Z,2026-02-13,LSGL,LFTZ,460861_2026-02-13 09:39:40
4b1bdd,HBKOJ,2026-02-13T10:55:03Z,2026-02-13,2026-02-13T11:34:48Z,2026-02-13,LSGL,LSZB,4b1bdd_2026-02-13 11:55:03
4b28b1,HBPKR,2026-02-13T11:03:33Z,2026-02-13,2026-02-13T12:26:25Z,2026-02-13,LSGL,LSZB,4b28b1_2026-02-13 12:03:33
4b1af2,HBKFI,2026-02-13T12:21:03Z,2026-02-13,2026-02-13T13:11:38Z,2026-02-13,LSGL,LSGL,4b1af2_2026-02-13 13:21:03
4b25ea,HBOJI,2026-02-13T12:57:06Z,2026-02-13,2026-02-13T13:14:17Z,2026-02-13,LSGL,LSGE,4b25ea_2026-02-13 13:57:06
4b3303,RGA04,2026-02-13T14:46:00Z,2026-02-13,2026-02-13T14:56:59Z,2026-02-13,LSGL,LSGB,4b3303_2026-02-13 15:46:00
4b1af2,HBKFI,2026-02-13T15:20:10Z,2026-02-13,2026-02-13T15:49:22Z,2026-02-13,LSGL,LSZB,4b1af2_2026-02-13 16:20:10
4b25ea,HBOJI,2026-02-13T15:46:02Z,2026-02-13,2026-02-13T16:24:16Z,2026-02-13,LSGL,LSGL,4b25ea_2026-02-13 16:46:02
4b23e8,HBNPO,2026-02-13T15:47:03Z,2026-02-13,2026-02-13T16:22:11Z,2026-02-13,LSGL,LSGE,4b23e8_2026-02-13 16:47:03
