ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b1af2,HBKFI,2026-03-02T07:34:04Z,2026-03-02,2026-03-02T08:33:50Z,2026-03-02,LSGL,LSGL,4b1af2_2026-03-02 08:34:04
4b25ea,HBOJI,2026-03-02T07:52:41Z,2026-03-02,2026-03-02T08:58:18Z,2026-03-02,LSGL,LSGL,4b25ea_2026-03-02 08:52:41
4b3301,RGAIF,2026-03-02T08:06:04Z,2026-03-02,2026-03-02T08:52:28Z,2026-03-02,NA,LSGL,4b3301_2026-03-02 09:06:04
461fbd,OHMAN,2026-03-02T08:19:35Z,2026-03-02,2026-03-02T09:20:50Z,2026-03-02,LFPB,LSGL,461fbd_2026-03-02 09:19:35
4627c1,JFA74T,2026-03-02T09:04:15Z,2026-03-02,2026-03-02T09:15:13Z,2026-03-02,LSGB,LSGL,4627c1_2026-03-02 10:04:15
4b25ea,HBOJI,2026-03-02T09:41:05Z,2026-03-02,2026-03-02T10:53:25Z,2026-03-02,LSGL,LSGL,4b25ea_2026-03-02 10:41:05
4b1af2,HBKFI,2026-03-02T09:52:11Z,2026-03-02,2026-03-02T10:42:15Z,2026-03-02,LSGL,LSGL,4b1af2_2026-03-02 10:52:11
3d24d3,DEMET,2026-03-02T10:02:07Z,2026-03-02,2026-03-02T11:41:24Z,2026-03-02,LOIH,LSGL,3d24d3_2026-03-02 11:02:07
5004ea,T7AVB,2026-03-02T10:21:34Z,2026-03-02,2026-03-02T10:33:13Z,2026-03-02,LSGP,LSGL,5004ea_2026-03-02 11:21:34
4b0d41,HBFAN,2026-03-02T10:54:59Z,2026-03-02,2026-03-02T11:37:48Z,2026-03-02,LSPL,LSGL,4b0d41_2026-03-02 11:54:59
4b1af2,HBKFI,2026-03-02T11:05:55Z,2026-03-02,2026-03-02T11:57:29Z,2026-03-02,LSGL,LSGL,4b1af2_2026-03-02 12:05:55
4b25ea,HBOJI,2026-03-02T11:21:44Z,2026-03-02,2026-03-02T12:16:45Z,2026-03-02,LSGL,LSGL,4b25ea_2026-03-02 12:21:44
4b1bf6,HBKPI,2026-03-02T12:02:50Z,2026-03-02,2026-03-02T12:51:53Z,2026-03-02,LSZM,LSGL,4b1bf6_2026-03-02 13:02:50
4b1c5c,HBKTG,2026-03-02T12:50:14Z,2026-03-02,2026-03-02T13:30:41Z,2026-03-02,LSGL,LSGL,4b1c5c_2026-03-02 13:50:14
4b3301,RGA04,2026-03-02T12:50:33Z,2026-03-02,2026-03-02T13:04:19Z,2026-03-02,LSGL,LSGL,4b3301_2026-03-02 13:50:33
4b25ea,HBOJI,2026-03-02T13:01:04Z,2026-03-02,2026-03-02T13:38:16Z,2026-03-02,LSGL,LSGL,4b25ea_2026-03-02 14:01:04
4b1af2,HBKFI,2026-03-02T13:04:56Z,2026-03-02,2026-03-02T14:05:17Z,2026-03-02,LSGL,LSGL,4b1af2_2026-03-02 14:04:56
4b25ea,HBOJI,2026-03-02T14:32:24Z,2026-03-02,2026-03-02T15:36:18Z,2026-03-02,LSGL,LSGL,4b25ea_2026-03-02 15:32:24
461838,FSF296S,2026-03-02T14:52:56Z,2026-03-02,2026-03-02T15:41:02Z,2026-03-02,NA,LSGL,461838_2026-03-02 15:52:56
4b4271,AGV02,2026-03-02T15:06:20Z,2026-03-02,2026-03-02T15:18:21Z,2026-03-02,LSGB,LSGL,4b4271_2026-03-02 16:06:20
5004ea,T7AVB,2026-03-02T15:38:06Z,2026-03-02,2026-03-02T16:05:53Z,2026-03-02,NA,LSGL,5004ea_2026-03-02 16:38:06
5004ea,T7AVB,2026-03-02T16:15:54Z,2026-03-02,2026-03-02T16:44:55Z,2026-03-02,LSGL,LSGL,5004ea_2026-03-02 17:15:54
