ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,id,destination_airport_ICAO
460f46,FSF826Z,2026-01-23T09:50:42Z,2026-01-23,2026-01-23T10:57:15Z,2026-01-23,LSGL,460f46_2026-01-23 10:50:42,LFMN
46316e,FSF508A,2026-01-23T11:07:45Z,2026-01-23,2026-01-23T12:09:22Z,2026-01-23,LSGL,46316e_2026-01-23 12:07:45,LIPM
4b28b1,HBPKR,2026-01-23T13:04:08Z,2026-01-23,2026-01-23T14:00:33Z,2026-01-23,LSGL,4b28b1_2026-01-23 14:04:08,LSGL
4d02dc,JFA48A,2026-01-23T13:19:48Z,2026-01-23,2026-01-23T13:49:10Z,2026-01-23,LSGL,4d02dc_2026-01-23 14:19:48,LFKX
4b3306,RGA01,2026-01-23T14:05:12Z,2026-01-23,2026-01-23T14:57:52Z,2026-01-23,LSGL,4b3306_2026-01-23 15:05:12,LSMD
4b25ea,HBOJI,2026-01-23T14:23:24Z,2026-01-23,2026-01-23T15:04:13Z,2026-01-23,LSGL,4b25ea_2026-01-23 15:23:24,LSGL
4b2964,HBPRO,2026-01-23T15:08:25Z,2026-01-23,2026-01-23T16:01:57Z,2026-01-23,LSGL,4b2964_2026-01-23 16:08:25,LSGL
46097d,FSF110A,2026-01-23T16:30:38Z,2026-01-23,2026-01-23T17:31:42Z,2026-01-23,LSGL,46097d_2026-01-23 17:30:38,LFMN
46097d,FSF110A,2026-01-23T16:30:52Z,2026-01-23,2026-01-23T17:31:54Z,2026-01-23,LSGL,46097d_2026-01-23 17:30:52,NA
