ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b3300,RGA04,2026-02-02T00:40:40Z,2026-02-02,2026-02-02T00:50:44Z,2026-02-02,LSGY,LSGL,4b3300_2026-02-02 01:40:40
460844,OHDDK,2026-02-02T10:22:11Z,2026-02-02,2026-02-02T11:55:52Z,2026-02-02,EGKB,LSGL,460844_2026-02-02 11:22:11
4b25ea,HBOJI,2026-02-02T11:09:48Z,2026-02-02,2026-02-02T11:44:04Z,2026-02-02,LSGL,LSGL,4b25ea_2026-02-02 12:09:48
4b4089,HBYLL,2026-02-02T12:09:53Z,2026-02-02,2026-02-02T14:08:44Z,2026-02-02,LSZF,LSGL,4b4089_2026-02-02 13:09:53
4b1bae,HBKMO,2026-02-02T12:16:38Z,2026-02-02,2026-02-02T12:44:40Z,2026-02-02,LSZB,LSGL,4b1bae_2026-02-02 13:16:38
4b28b1,HBPKR,2026-02-02T12:47:49Z,2026-02-02,2026-02-02T13:31:23Z,2026-02-02,LSGL,LSGL,4b28b1_2026-02-02 13:47:49
4b1bdd,HBKOJ,2026-02-02T12:51:09Z,2026-02-02,2026-02-02T13:35:26Z,2026-02-02,LSGL,LSGL,4b1bdd_2026-02-02 13:51:09
4b25ea,HBOJI,2026-02-02T13:56:31Z,2026-02-02,2026-02-02T14:40:42Z,2026-02-02,LSZB,LSGL,4b25ea_2026-02-02 14:56:31
4b1af2,HBKFI,2026-02-02T15:03:56Z,2026-02-02,2026-02-02T15:34:10Z,2026-02-02,LSGL,LSGL,4b1af2_2026-02-02 16:03:56
4b25ea,HBOJI,2026-02-02T15:41:41Z,2026-02-02,2026-02-02T16:14:21Z,2026-02-02,LSGL,LSGL,4b25ea_2026-02-02 16:41:41
4b32fd,RGA03,2026-02-02T21:03:35Z,2026-02-02,2026-02-02T21:16:44Z,2026-02-02,LSGE,LSGL,4b32fd_2026-02-02 22:03:35
