ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
461fbd,FSF676U,2022-11-26T08:00:55Z,2022-11-26,2022-11-26T09:55:47Z,2022-11-26,LSGL,LSGL,461fbd_2022-11-26 09:00:55
4b3200,HBSYI,2022-11-26T08:31:39Z,2022-11-26,2022-11-26T09:12:21Z,2022-11-26,LSGL,LSGL,4b3200_2022-11-26 09:31:39
4b444f,HBZWP,2022-11-26T08:32:13Z,2022-11-26,2022-11-26T08:58:56Z,2022-11-26,LSGB,LSGL,4b444f_2022-11-26 09:32:13
4b1bdd,HBKOJ,2022-11-26T09:43:40Z,2022-11-26,2022-11-26T10:24:58Z,2022-11-26,LSGL,LSGL,4b1bdd_2022-11-26 10:43:40
391a38,HBOJI,2022-11-26T09:49:04Z,2022-11-26,2022-11-26T10:35:25Z,2022-11-26,LSGL,LSGL,391a38_2022-11-26 10:49:04
4b28e3,HBPMP,2022-11-26T10:33:22Z,2022-11-26,2022-11-26T11:01:51Z,2022-11-26,LSGK,LSGL,4b28e3_2022-11-26 11:33:22
4b3200,HBSYI,2022-11-26T10:37:36Z,2022-11-26,2022-11-26T10:59:51Z,2022-11-26,LSGL,LSGL,4b3200_2022-11-26 11:37:36
44c06a,OOPCJ,2022-11-26T11:58:16Z,2022-11-26,2022-11-26T13:03:19Z,2022-11-26,EBCI,LSGL,44c06a_2022-11-26 12:58:16
4b1bfd,HBKPP,2022-11-26T12:14:49Z,2022-11-26,2022-11-26T12:36:44Z,2022-11-26,LSZB,LSGL,4b1bfd_2022-11-26 13:14:49
4b1bdd,HBKOJ,2022-11-26T12:44:30Z,2022-11-26,2022-11-26T12:55:29Z,2022-11-26,LSGL,LSGL,4b1bdd_2022-11-26 13:44:30
4b1bdd,HBKOJ,2022-11-26T13:35:18Z,2022-11-26,2022-11-26T14:03:47Z,2022-11-26,LSGL,LSGL,4b1bdd_2022-11-26 14:35:18
391a38,HBOJI,2022-11-26T13:43:38Z,2022-11-26,2022-11-26T14:30:58Z,2022-11-26,LSGL,LSGL,391a38_2022-11-26 14:43:38
461fbd,FSF152N,2022-11-26T14:44:34Z,2022-11-26,2022-11-26T15:13:10Z,2022-11-26,LFGJ,LSGL,461fbd_2022-11-26 15:44:34
4b27c0,HBPBK,2022-11-26T14:52:07Z,2022-11-26,2022-11-26T15:32:20Z,2022-11-26,LSGE,LSGL,4b27c0_2022-11-26 15:52:07
4b0f7e,HBFWO,2022-11-26T14:54:13Z,2022-11-26,2022-11-26T15:25:29Z,2022-11-26,LSZC,LSGL,4b0f7e_2022-11-26 15:54:13
4b28e3,HBPMP,2022-11-26T15:10:00Z,2022-11-26,2022-11-26T15:27:12Z,2022-11-26,LSGB,LSGL,4b28e3_2022-11-26 16:10:00
391a38,HBOJI,2022-11-26T15:15:00Z,2022-11-26,2022-11-26T15:38:13Z,2022-11-26,LSGL,LSGL,391a38_2022-11-26 16:15:00
4b4414,HBZUI,2022-11-26T17:47:34Z,2022-11-26,2022-11-26T17:58:13Z,2022-11-26,LSGB,LSGL,4b4414_2022-11-26 18:47:34
