ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b3305,RGA18,2026-01-01T02:34:33Z,2026-01-01,2026-01-01T02:47:25Z,2026-01-01,LSGK,LSGL,4b3305_2026-01-01 03:34:33
4b3303,RGA04,2026-01-01T02:56:07Z,2026-01-01,2026-01-01T03:07:27Z,2026-01-01,LSGB,LSGL,4b3303_2026-01-01 03:56:07
4b3e2d,AGV01,2026-01-01T03:45:51Z,2026-01-01,2026-01-01T04:08:09Z,2026-01-01,NA,LSGL,4b3e2d_2026-01-01 04:45:51
4b3e2c,AGV06,2026-01-01T03:51:54Z,2026-01-01,2026-01-01T04:05:27Z,2026-01-01,NA,LSGL,4b3e2c_2026-01-01 04:51:54
4b3302,RGA15,2026-01-01T04:01:20Z,2026-01-01,2026-01-01T04:12:40Z,2026-01-01,LSGB,LSGL,4b3302_2026-01-01 05:01:20
4b3305,RGA18,2026-01-01T04:19:37Z,2026-01-01,2026-01-01T04:38:49Z,2026-01-01,LSGB,LSGL,4b3305_2026-01-01 05:19:37
4b3d0a,HBXDA,2026-01-01T05:13:06Z,2026-01-01,2026-01-01T05:25:28Z,2026-01-01,NA,LSGL,4b3d0a_2026-01-01 06:13:06
4b3303,RGA04,2026-01-01T06:07:04Z,2026-01-01,2026-01-01T06:21:55Z,2026-01-01,LSGG,LSGL,4b3303_2026-01-01 07:07:04
4b3e2d,AGV01,2026-01-01T06:37:34Z,2026-01-01,2026-01-01T06:48:17Z,2026-01-01,LSGB,LSGL,4b3e2d_2026-01-01 07:37:34
4b3302,RGA15,2026-01-01T06:47:33Z,2026-01-01,2026-01-01T06:58:28Z,2026-01-01,LSGB,LSGL,4b3302_2026-01-01 07:47:33
4b3303,RGA04,2026-01-01T11:52:33Z,2026-01-01,2026-01-01T12:18:13Z,2026-01-01,LFQM,LSGL,4b3303_2026-01-01 12:52:33
4b3303,RGA04,2026-01-01T14:46:33Z,2026-01-01,2026-01-01T15:27:20Z,2026-01-01,LFLY,LSGL,4b3303_2026-01-01 15:46:33
4b3303,RGA04,2026-01-01T19:06:11Z,2026-01-01,2026-01-01T20:22:05Z,2026-01-01,LSMD,LSGL,4b3303_2026-01-01 20:06:11
