ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b3301,RGA04,2026-03-04T22:53:42Z,2026-03-04,2026-03-04T23:05:36Z,2026-03-05,LSTO,LSGL,4b3301_2026-03-04 23:53:42
4b4271,AGV02,2026-03-05T00:18:21Z,2026-03-05,2026-03-05T00:29:23Z,2026-03-05,LSGB,LSGL,4b4271_2026-03-05 01:18:21
4b0b79,HBEIZ,2026-03-05T08:12:06Z,2026-03-05,2026-03-05T09:08:13Z,2026-03-05,LFST,LSGL,4b0b79_2026-03-05 09:12:06
44c061,PGC52L,2026-03-05T08:20:56Z,2026-03-05,2026-03-05T08:33:34Z,2026-03-05,LFLP,LSGL,44c061_2026-03-05 09:20:56
4b08c3,HBDIH,2026-03-05T08:23:51Z,2026-03-05,2026-03-05T09:24:29Z,2026-03-05,LSPV,LSGL,4b08c3_2026-03-05 09:23:51
4b3301,RGAIF,2026-03-05T08:34:54Z,2026-03-05,2026-03-05T10:45:19Z,2026-03-05,LSGL,LSGL,4b3301_2026-03-05 09:34:54
4b25ea,HBOJI,2026-03-05T09:34:43Z,2026-03-05,2026-03-05T10:52:17Z,2026-03-05,LSZF,LSGL,4b25ea_2026-03-05 10:34:43
4aaa0b,SEJPK,2026-03-05T10:53:47Z,2026-03-05,2026-03-05T11:56:26Z,2026-03-05,NA,LSGL,4aaa0b_2026-03-05 11:53:47
4b25ea,HBOJI,2026-03-05T11:24:00Z,2026-03-05,2026-03-05T11:55:23Z,2026-03-05,LSGL,LSGL,4b25ea_2026-03-05 12:24:00
46097d,OHDPL,2026-03-05T11:32:14Z,2026-03-05,2026-03-05T11:52:42Z,2026-03-05,LSGG,LSGL,46097d_2026-03-05 12:32:14
3b7b37,DRAGO741,2026-03-05T11:40:10Z,2026-03-05,2026-03-05T11:59:06Z,2026-03-05,LFLP,LSGL,3b7b37_2026-03-05 12:40:10
4b4213,HBZAP,2026-03-05T12:51:34Z,2026-03-05,2026-03-05T13:39:11Z,2026-03-05,LSZA,LSGL,4b4213_2026-03-05 13:51:34
4b25ea,HBOJI,2026-03-05T13:57:05Z,2026-03-05,2026-03-05T14:13:59Z,2026-03-05,LSGB,LSGL,4b25ea_2026-03-05 14:57:05
4627c1,FSF640K,2026-03-05T15:22:30Z,2026-03-05,2026-03-05T17:05:06Z,2026-03-05,LFRU,LSGL,4627c1_2026-03-05 16:22:30
a03c15,N114LM,2026-03-05T15:35:00Z,2026-03-05,2026-03-05T17:21:15Z,2026-03-05,LFQQ,LSGL,a03c15_2026-03-05 16:35:00
4b25ea,HBOJI,2026-03-05T16:55:53Z,2026-03-05,2026-03-05T17:12:19Z,2026-03-05,LSGB,LSGL,4b25ea_2026-03-05 17:55:53
