ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b1bdd,HBKOJ,2023-04-05T06:25:22Z,2023-04-05,2023-04-05T07:22:22Z,2023-04-05,LSGL,LSGL,4b1bdd_2023-04-05 08:25:22
4b3200,HBSYI,2023-04-05T06:47:34Z,2023-04-05,2023-04-05T07:36:58Z,2023-04-05,LSGL,LSGL,4b3200_2023-04-05 08:47:34
391a38,HBOJI,2023-04-05T08:18:53Z,2023-04-05,2023-04-05T08:46:25Z,2023-04-05,LSGL,LFLI,391a38_2023-04-05 10:18:53
460861,FSF664P,2023-04-05T08:26:59Z,2023-04-05,2023-04-05T09:12:57Z,2023-04-05,LSGL,LIML,460861_2023-04-05 10:26:59
4b1bdd,HBKOJ,2023-04-05T08:29:01Z,2023-04-05,2023-04-05T09:41:54Z,2023-04-05,LSGL,LSGL,4b1bdd_2023-04-05 10:29:01
4b1af2,HBKFI,2023-04-05T11:00:10Z,2023-04-05,2023-04-05T12:31:23Z,2023-04-05,LSGL,LSGL,4b1af2_2023-04-05 13:00:10
4b3200,HBSYI,2023-04-05T12:37:20Z,2023-04-05,2023-04-05T13:03:22Z,2023-04-05,LSGL,LSGL,4b3200_2023-04-05 14:37:20
4b1bdd,HBKOJ,2023-04-05T14:04:31Z,2023-04-05,2023-04-05T14:39:46Z,2023-04-05,LSGL,LSZG,4b1bdd_2023-04-05 16:04:31
391a38,HBOJI,2023-04-05T14:11:00Z,2023-04-05,2023-04-05T14:50:11Z,2023-04-05,LSGL,LSGL,391a38_2023-04-05 16:11:00
4b1af2,HBKFI,2023-04-05T15:57:49Z,2023-04-05,2023-04-05T16:31:13Z,2023-04-05,LSGL,LSGL,4b1af2_2023-04-05 17:57:49
4b3200,HBSYI,2023-04-05T16:15:30Z,2023-04-05,2023-04-05T16:58:17Z,2023-04-05,LSGL,LSGL,4b3200_2023-04-05 18:15:30
aa67ac,N77LD,2023-04-05T17:55:44Z,2023-04-05,2023-04-05T18:26:45Z,2023-04-05,LSGL,LSZH,aa67ac_2023-04-05 19:55:44
