ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
461fbd,OHMAN,2025-12-19T07:00:58Z,2025-12-19,2025-12-19T09:41:58Z,2025-12-19,LSGL,EGQL,461fbd_2025-12-19 08:00:58
4b25ea,HBOJI,2025-12-19T08:22:38Z,2025-12-19,2025-12-19T09:46:09Z,2025-12-19,LSGL,LSGL,4b25ea_2025-12-19 09:22:38
4b28b1,HBPKR,2025-12-19T09:29:42Z,2025-12-19,2025-12-19T10:35:29Z,2025-12-19,LSGL,LSGC,4b28b1_2025-12-19 10:29:42
4b1bdd,HBKOJ,2025-12-19T09:39:40Z,2025-12-19,2025-12-19T10:06:58Z,2025-12-19,LSGL,LSGE,4b1bdd_2025-12-19 10:39:40
4b3303,RGAIH,2025-12-19T09:42:58Z,2025-12-19,2025-12-19T10:49:27Z,2025-12-19,LSGL,LSZB,4b3303_2025-12-19 10:42:58
461553,OHIBZ,2025-12-19T10:53:28Z,2025-12-19,2025-12-19T13:02:55Z,2025-12-19,LSGL,LFGJ,461553_2025-12-19 11:53:28
4b0f7e,HBFWO,2025-12-19T12:03:04Z,2025-12-19,2025-12-19T13:49:35Z,2025-12-19,LSGL,EGKB,4b0f7e_2025-12-19 13:03:04
4b25ea,HBOJI,2025-12-19T12:04:37Z,2025-12-19,2025-12-19T12:34:15Z,2025-12-19,LSGL,LSGL,4b25ea_2025-12-19 13:04:37
4b1bdd,HBKOJ,2025-12-19T12:49:01Z,2025-12-19,2025-12-19T13:32:34Z,2025-12-19,LSGL,LSGL,4b1bdd_2025-12-19 13:49:01
4b25ea,HBOJI,2025-12-19T12:58:47Z,2025-12-19,2025-12-19T13:33:26Z,2025-12-19,LSGL,LSZB,4b25ea_2025-12-19 13:58:47
3d602e,DFIRE,2025-12-19T13:41:30Z,2025-12-19,2025-12-19T15:46:47Z,2025-12-19,LSGL,EKBI,3d602e_2025-12-19 14:41:30
4b28b1,HBPKR,2025-12-19T14:10:24Z,2025-12-19,2025-12-19T14:56:01Z,2025-12-19,LSGL,LSGL,4b28b1_2025-12-19 15:10:24
4b44a3,HBZZV,2025-12-19T15:38:23Z,2025-12-19,2025-12-19T15:52:33Z,2025-12-19,LSGL,LSGT,4b44a3_2025-12-19 16:38:23
4b3303,RGA04,2025-12-19T17:11:43Z,2025-12-19,2025-12-19T17:41:07Z,2025-12-19,LSGL,LSGL,4b3303_2025-12-19 18:11:43
4b3e2d,AGV01,2025-12-19T20:05:47Z,2025-12-19,2025-12-19T20:16:30Z,2025-12-19,LSGL,LSGB,4b3e2d_2025-12-19 21:05:47
