ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,id
4b43b1,RGA04,2023-02-24T22:25:56Z,2023-02-24,2023-02-24T22:28:04Z,2023-02-24,LSGL,4b43b1_2023-02-24 23:25:56
