ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
460f46,FSF623A,2025-12-01T08:14:42Z,2025-12-01,2025-12-01T10:03:38Z,2025-12-01,LSGL,EDAZ,460f46_2025-12-01 09:14:42
4b25ea,HBOJI,2025-12-01T08:45:58Z,2025-12-01,2025-12-01T09:42:55Z,2025-12-01,LSGL,LSGL,4b25ea_2025-12-01 09:45:58
4b1bdd,HBKOJ,2025-12-01T08:47:18Z,2025-12-01,2025-12-01T09:16:28Z,2025-12-01,LSGL,LSGL,4b1bdd_2025-12-01 09:47:18
4b1bdd,HBKOJ,2025-12-01T10:38:52Z,2025-12-01,2025-12-01T10:51:38Z,2025-12-01,LSGL,LSGL,4b1bdd_2025-12-01 11:38:52
4b447c,HBZYI,2025-12-01T11:09:11Z,2025-12-01,2025-12-01T12:08:11Z,2025-12-01,LSGL,LSZO,4b447c_2025-12-01 12:09:11
4b3303,RGA04,2025-12-01T11:15:14Z,2025-12-01,2025-12-01T11:30:25Z,2025-12-01,LSGL,LSGN,4b3303_2025-12-01 12:15:14
4b25ea,HBOJI,2025-12-01T12:30:12Z,2025-12-01,2025-12-01T14:17:18Z,2025-12-01,LSGL,LSGL,4b25ea_2025-12-01 13:30:12
4b1bdd,HBKOJ,2025-12-01T13:19:21Z,2025-12-01,2025-12-01T14:11:31Z,2025-12-01,LSGL,LSGL,4b1bdd_2025-12-01 14:19:21
4b28b1,HBPKR,2025-12-01T13:35:53Z,2025-12-01,2025-12-01T14:09:55Z,2025-12-01,LSGL,LSZB,4b28b1_2025-12-01 14:35:53
4b1af2,HBKFI,2025-12-01T14:01:18Z,2025-12-01,2025-12-01T14:26:52Z,2025-12-01,LSGL,LSGL,4b1af2_2025-12-01 15:01:18
