ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b43ad,RGA04,2022-10-03T23:45:33Z,2022-10-04,2022-10-04T00:03:53Z,2022-10-04,LSGN,LSGL,4b43ad_2022-10-04 01:45:33
3d4d77,DFBOX,2022-10-04T05:13:06Z,2022-10-04,2022-10-04T06:23:08Z,2022-10-04,EDQA,LSGL,3d4d77_2022-10-04 07:13:06
4b43ad,RGA04,2022-10-04T05:17:24Z,2022-10-04,2022-10-04T05:31:29Z,2022-10-04,NA,LSGL,4b43ad_2022-10-04 07:17:24
391a38,HBOJI,2022-10-04T06:21:39Z,2022-10-04,2022-10-04T07:30:53Z,2022-10-04,LSGL,LSGL,391a38_2022-10-04 08:21:39
4b43ad,RGAQJ,2022-10-04T07:27:47Z,2022-10-04,2022-10-04T09:31:14Z,2022-10-04,LSGL,LSGL,4b43ad_2022-10-04 09:27:47
4b444a,HBZWK,2022-10-04T08:38:49Z,2022-10-04,2022-10-04T10:28:51Z,2022-10-04,NA,LSGL,4b444a_2022-10-04 10:38:49
a93280,N692DS,2022-10-04T10:17:45Z,2022-10-04,2022-10-04T10:33:58Z,2022-10-04,LSGG,LSGL,a93280_2022-10-04 12:17:45
460861,FSF502E,2022-10-04T11:16:21Z,2022-10-04,2022-10-04T12:13:47Z,2022-10-04,NA,LSGL,460861_2022-10-04 13:16:21
39c949,FHSKJ,2022-10-04T11:32:52Z,2022-10-04,2022-10-04T12:39:17Z,2022-10-04,LFMN,LSGL,39c949_2022-10-04 13:32:52
4b1b0e,HBKGK,2022-10-04T11:34:01Z,2022-10-04,2022-10-04T12:16:39Z,2022-10-04,LSZB,LSGL,4b1b0e_2022-10-04 13:34:01
4b28e3,HBPMP,2022-10-04T11:39:59Z,2022-10-04,2022-10-04T12:12:33Z,2022-10-04,LSGL,LSGL,4b28e3_2022-10-04 13:39:59
4b43af,RGA03,2022-10-04T11:55:03Z,2022-10-04,2022-10-04T12:10:14Z,2022-10-04,LSGE,LSGL,4b43af_2022-10-04 13:55:03
4d02b7,JFA85N,2022-10-04T12:03:23Z,2022-10-04,2022-10-04T12:20:08Z,2022-10-04,LSGG,LSGL,4d02b7_2022-10-04 14:03:23
391a38,HBOJI,2022-10-04T12:22:15Z,2022-10-04,2022-10-04T13:30:40Z,2022-10-04,LSGL,LSGL,391a38_2022-10-04 14:22:15
4b1af2,HBKFI,2022-10-04T12:28:30Z,2022-10-04,2022-10-04T12:44:28Z,2022-10-04,LSGE,LSGL,4b1af2_2022-10-04 14:28:30
4b0f50,HUE12,2022-10-04T12:43:34Z,2022-10-04,2022-10-04T12:53:44Z,2022-10-04,LSGK,LSGL,4b0f50_2022-10-04 14:43:34
4b1b13,HBKGP,2022-10-04T12:47:37Z,2022-10-04,2022-10-04T13:41:16Z,2022-10-04,LSZB,LSGL,4b1b13_2022-10-04 14:47:37
4b43ad,RGA04,2022-10-04T14:05:55Z,2022-10-04,2022-10-04T14:22:25Z,2022-10-04,LSGN,LSGL,4b43ad_2022-10-04 16:05:55
461fbd,FSF437S,2022-10-04T14:16:07Z,2022-10-04,2022-10-04T15:07:00Z,2022-10-04,EDFM,LSGL,461fbd_2022-10-04 16:16:07
4b1bdd,HBKOJ,2022-10-04T15:35:52Z,2022-10-04,2022-10-04T16:11:48Z,2022-10-04,LSZB,LSGL,4b1bdd_2022-10-04 17:35:52
4b1af2,HBKFI,2022-10-04T15:44:06Z,2022-10-04,2022-10-04T16:21:16Z,2022-10-04,LSGC,LSGL,4b1af2_2022-10-04 17:44:06
4b4271,HBZEF,2022-10-04T16:00:07Z,2022-10-04,2022-10-04T16:12:53Z,2022-10-04,NA,LSGL,4b4271_2022-10-04 18:00:07
4b3200,HBSYI,2022-10-04T16:02:59Z,2022-10-04,2022-10-04T16:26:22Z,2022-10-04,LSGL,LSGL,4b3200_2022-10-04 18:02:59
391a38,HBOJI,2022-10-04T16:11:00Z,2022-10-04,2022-10-04T16:55:06Z,2022-10-04,LSGL,LSGL,391a38_2022-10-04 18:11:00
4b43af,RGA03,2022-10-04T18:52:43Z,2022-10-04,2022-10-04T19:09:48Z,2022-10-04,LSGE,LSGL,4b43af_2022-10-04 20:52:43
