ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b4471,HBZXX,2026-02-09T07:28:33Z,2026-02-09,2026-02-09T07:45:59Z,2026-02-09,LSGB,LSGL,4b4471_2026-02-09 08:28:33
4d02bd,JFA30K,2026-02-09T08:26:20Z,2026-02-09,2026-02-09T09:49:36Z,2026-02-09,LFPB,LSGL,4d02bd_2026-02-09 09:26:20
4b28b1,HBPKR,2026-02-09T12:39:36Z,2026-02-09,2026-02-09T13:19:48Z,2026-02-09,LSZB,LSGL,4b28b1_2026-02-09 13:39:36
4b1e44,HBLMA,2026-02-09T13:06:51Z,2026-02-09,2026-02-09T14:03:15Z,2026-02-09,LSZG,LSGL,4b1e44_2026-02-09 14:06:51
4b25ea,HBOJI,2026-02-09T13:21:12Z,2026-02-09,2026-02-09T13:41:51Z,2026-02-09,LSGL,LSGL,4b25ea_2026-02-09 14:21:12
4b4455,HBZWV,2026-02-09T13:52:18Z,2026-02-09,2026-02-09T14:36:49Z,2026-02-09,LSZL,LSGL,4b4455_2026-02-09 14:52:18
4b3303,RGA04,2026-02-09T14:02:03Z,2026-02-09,2026-02-09T14:22:55Z,2026-02-09,LSGN,LSGL,4b3303_2026-02-09 15:02:03
4b28b1,HBPKR,2026-02-09T14:30:06Z,2026-02-09,2026-02-09T15:13:41Z,2026-02-09,LSGL,LSGL,4b28b1_2026-02-09 15:30:06
4b1af2,HBKFI,2026-02-09T14:39:45Z,2026-02-09,2026-02-09T14:55:16Z,2026-02-09,LSGE,LSGL,4b1af2_2026-02-09 15:39:45
4b1bdd,HBKOJ,2026-02-09T15:11:39Z,2026-02-09,2026-02-09T15:36:14Z,2026-02-09,LSGE,LSGL,4b1bdd_2026-02-09 16:11:39
461553,FSF943H,2026-02-09T15:35:43Z,2026-02-09,2026-02-09T16:32:43Z,2026-02-09,LFPB,LSGL,461553_2026-02-09 16:35:43
4b28b1,HBPKR,2026-02-09T15:50:36Z,2026-02-09,2026-02-09T16:42:35Z,2026-02-09,LSGL,LSGL,4b28b1_2026-02-09 16:50:36
