ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
461fbd,OHMAN,2025-12-18T09:25:05Z,2025-12-18,2025-12-18T11:20:36Z,2025-12-18,LSGL,LFGJ,461fbd_2025-12-18 10:25:05
4b28b1,HBPKR,2025-12-18T09:26:39Z,2025-12-18,2025-12-18T09:58:16Z,2025-12-18,LSGL,LSZB,4b28b1_2025-12-18 10:26:39
4b25ea,HBOJI,2025-12-18T12:54:40Z,2025-12-18,2025-12-18T13:31:41Z,2025-12-18,LSGL,LSGL,4b25ea_2025-12-18 13:54:40
4b1bdd,HBKOJ,2025-12-18T13:08:16Z,2025-12-18,2025-12-18T13:39:20Z,2025-12-18,LSGL,LSGL,4b1bdd_2025-12-18 14:08:16
4b3303,RGA04,2025-12-18T13:11:46Z,2025-12-18,2025-12-18T13:26:13Z,2025-12-18,LSGL,LSGP,4b3303_2025-12-18 14:11:46
4b1af2,HBKFI,2025-12-18T13:44:15Z,2025-12-18,2025-12-18T13:59:41Z,2025-12-18,LSGL,LSGL,4b1af2_2025-12-18 14:44:15
4b1bdd,HBKOJ,2025-12-18T14:23:42Z,2025-12-18,2025-12-18T14:44:37Z,2025-12-18,LSGL,LSGL,4b1bdd_2025-12-18 15:23:42
4b25ea,HBOJI,2025-12-18T14:34:02Z,2025-12-18,2025-12-18T14:50:44Z,2025-12-18,LSGL,LSGL,4b25ea_2025-12-18 15:34:02
4b3510,HBUCM,2025-12-18T14:48:32Z,2025-12-18,2025-12-18T15:33:46Z,2025-12-18,LSGL,LSMA,4b3510_2025-12-18 15:48:32
44c061,PGC53U,2025-12-18T14:59:45Z,2025-12-18,2025-12-18T16:03:37Z,2025-12-18,LSGL,EBCI,44c061_2025-12-18 15:59:45
4d02ad,JFA12P,2025-12-18T16:00:35Z,2025-12-18,2025-12-18T17:02:11Z,2025-12-18,LSGL,LFPB,4d02ad_2025-12-18 17:00:35
4b0e27,PIZ54,2025-12-18T16:13:07Z,2025-12-18,2025-12-18T17:04:01Z,2025-12-18,LSGL,LIML,4b0e27_2025-12-18 17:13:07
