ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b3200,HBSYI,2023-02-16T07:12:41Z,2023-02-16,2023-02-16T08:04:53Z,2023-02-16,LSGL,LSGL,4b3200_2023-02-16 08:12:41
391a38,HBOJI,2023-02-16T07:20:14Z,2023-02-16,2023-02-16T07:53:59Z,2023-02-16,LSGL,LSGL,391a38_2023-02-16 08:20:14
461fbd,FSF221Y,2023-02-16T12:17:16Z,2023-02-16,2023-02-16T13:13:19Z,2023-02-16,LSGL,LFLS,461fbd_2023-02-16 13:17:16
4b43b2,RGA18,2023-02-16T12:26:54Z,2023-02-16,2023-02-16T12:41:55Z,2023-02-16,LSGL,LSTZ,4b43b2_2023-02-16 13:26:54
4b1bdd,HBKOJ,2023-02-16T13:02:36Z,2023-02-16,2023-02-16T13:25:06Z,2023-02-16,LSGL,LSGB,4b1bdd_2023-02-16 14:02:36
391a38,HBOJI,2023-02-16T14:14:35Z,2023-02-16,2023-02-16T15:14:23Z,2023-02-16,LSGL,LSGL,391a38_2023-02-16 15:14:35
4b43b1,RGA04,2023-02-16T14:25:00Z,2023-02-16,2023-02-16T15:11:28Z,2023-02-16,LSGL,LSGL,4b43b1_2023-02-16 15:25:00
4b43b2,RGA18,2023-02-16T14:25:30Z,2023-02-16,2023-02-16T14:40:17Z,2023-02-16,LSGL,LSTZ,4b43b2_2023-02-16 15:25:30
4b1b11,HBKGN,2023-02-16T15:35:30Z,2023-02-16,2023-02-16T16:19:59Z,2023-02-16,LSGL,LSZB,4b1b11_2023-02-16 16:35:30
4b3200,HBSYI,2023-02-16T15:43:39Z,2023-02-16,2023-02-16T16:17:47Z,2023-02-16,LSGL,LSGL,4b3200_2023-02-16 16:43:39
4b1bdd,HBKOJ,2023-02-16T15:50:14Z,2023-02-16,2023-02-16T16:40:51Z,2023-02-16,LSGL,LSGL,4b1bdd_2023-02-16 16:50:14
