ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b25ea,HBOJI,2025-12-19T08:22:38Z,2025-12-19,2025-12-19T09:46:09Z,2025-12-19,LSGL,LSGL,4b25ea_2025-12-19 09:22:38
3d602e,DFIRE,2025-12-19T10:19:48Z,2025-12-19,2025-12-19T12:25:44Z,2025-12-19,LEVC,LSGL,3d602e_2025-12-19 11:19:48
4b1bdd,HBKOJ,2025-12-19T10:41:00Z,2025-12-19,2025-12-19T11:04:15Z,2025-12-19,LSGE,LSGL,4b1bdd_2025-12-19 11:41:00
4b3303,RGAIH,2025-12-19T11:29:30Z,2025-12-19,2025-12-19T12:06:55Z,2025-12-19,LSZB,LSGL,4b3303_2025-12-19 12:29:30
461fbd,OHMAN,2025-12-19T11:46:40Z,2025-12-19,2025-12-19T14:49:47Z,2025-12-19,EGPN,LSGL,461fbd_2025-12-19 12:46:40
4b25ea,HBOJI,2025-12-19T12:04:37Z,2025-12-19,2025-12-19T12:34:15Z,2025-12-19,LSGL,LSGL,4b25ea_2025-12-19 13:04:37
4b1bdd,HBKOJ,2025-12-19T12:49:01Z,2025-12-19,2025-12-19T13:32:34Z,2025-12-19,LSGL,LSGL,4b1bdd_2025-12-19 13:49:01
4b28b1,HBPKR,2025-12-19T12:52:46Z,2025-12-19,2025-12-19T13:33:51Z,2025-12-19,LSZG,LSGL,4b28b1_2025-12-19 13:52:46
461553,OHIBZ,2025-12-19T13:19:32Z,2025-12-19,2025-12-19T13:46:59Z,2025-12-19,LFGJ,LSGL,461553_2025-12-19 14:19:32
4b25ea,HBOJI,2025-12-19T13:48:37Z,2025-12-19,2025-12-19T14:36:31Z,2025-12-19,LSZB,LSGL,4b25ea_2025-12-19 14:48:37
4b28b1,HBPKR,2025-12-19T14:10:24Z,2025-12-19,2025-12-19T14:56:01Z,2025-12-19,LSGL,LSGL,4b28b1_2025-12-19 15:10:24
4b3303,RGA04,2025-12-19T17:11:43Z,2025-12-19,2025-12-19T17:41:07Z,2025-12-19,LSGL,LSGL,4b3303_2025-12-19 18:11:43
4b3e2d,AGV01,2025-12-19T19:24:19Z,2025-12-19,2025-12-19T19:34:23Z,2025-12-19,LSGB,LSGL,4b3e2d_2025-12-19 20:24:19
