ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,id,destination_airport_ICAO
461553,OHIBZ,2026-02-10T11:24:03Z,2026-02-10,2026-02-10T12:57:40Z,2026-02-10,LSGL,461553_2026-02-10 12:24:03,LFLU
4b0f7e,HBFWO,2026-02-10T14:48:13Z,2026-02-10,2026-02-10T15:25:32Z,2026-02-10,LSGL,4b0f7e_2026-02-10 15:48:13,LSZC
4b0f7e,HBFWO,2026-02-10T14:48:15Z,2026-02-10,2026-02-10T15:25:40Z,2026-02-10,LSGL,4b0f7e_2026-02-10 15:48:15,NA
