ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b1af2,HBKFI,2025-11-29T08:16:09Z,2025-11-29,2025-11-29T08:59:19Z,2025-11-29,LSGL,LSGL,4b1af2_2025-11-29 09:16:09
4b1af2,HBKFI,2025-11-29T09:58:01Z,2025-11-29,2025-11-29T10:53:40Z,2025-11-29,LSGL,LSGL,4b1af2_2025-11-29 10:58:01
461fbd,OHMAN,2025-11-29T10:46:01Z,2025-11-29,2025-11-29T11:10:18Z,2025-11-29,LSGG,LSGL,461fbd_2025-11-29 11:46:01
4627c1,FSF478A,2025-11-29T11:06:54Z,2025-11-29,2025-11-29T11:34:04Z,2025-11-29,LFLY,LSGL,4627c1_2025-11-29 12:06:54
463fc8,FSF814D,2025-11-29T11:55:25Z,2025-11-29,2025-11-29T12:51:21Z,2025-11-29,LFMN,LSGL,463fc8_2025-11-29 12:55:25
4b34c2,HBTZM,2025-11-29T13:06:03Z,2025-11-29,2025-11-29T13:44:33Z,2025-11-29,LSPN,LSGL,4b34c2_2025-11-29 14:06:03
4b25ea,HBOJI,2025-11-29T13:18:36Z,2025-11-29,2025-11-29T14:00:51Z,2025-11-29,LSZQ,LSGL,4b25ea_2025-11-29 14:18:36
4b1af2,HBKFI,2025-11-29T13:42:31Z,2025-11-29,2025-11-29T14:45:20Z,2025-11-29,LSGL,LSGL,4b1af2_2025-11-29 14:42:31
4b27c0,HBPBK,2025-11-29T13:56:10Z,2025-11-29,2025-11-29T14:35:22Z,2025-11-29,LSGL,LSGL,4b27c0_2025-11-29 14:56:10
4b1bdd,HBKOJ,2025-11-29T14:57:51Z,2025-11-29,2025-11-29T15:29:06Z,2025-11-29,LSGL,LSGL,4b1bdd_2025-11-29 15:57:51
4b27c0,HBPBK,2025-11-29T15:24:15Z,2025-11-29,2025-11-29T16:01:23Z,2025-11-29,LSGL,LSGL,4b27c0_2025-11-29 16:24:15
