ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b1bdd,HBKOJ,2026-02-08T09:45:34Z,2026-02-08,2026-02-08T10:47:50Z,2026-02-08,LSGL,LSGL,4b1bdd_2026-02-08 10:45:34
4b25ea,HBOJI,2026-02-08T12:35:49Z,2026-02-08,2026-02-08T13:29:46Z,2026-02-08,LSGL,LSGL,4b25ea_2026-02-08 13:35:49
4b4455,HBZWV,2026-02-08T12:39:03Z,2026-02-08,2026-02-08T13:21:25Z,2026-02-08,LSZL,LSGL,4b4455_2026-02-08 13:39:03
4b3302,RGA15,2026-02-08T13:00:29Z,2026-02-08,2026-02-08T13:17:15Z,2026-02-08,LSGG,LSGL,4b3302_2026-02-08 14:00:29
4b3303,RGA04,2026-02-08T13:21:45Z,2026-02-08,2026-02-08T13:38:26Z,2026-02-08,LSGC,LSGL,4b3303_2026-02-08 14:21:45
4b3304,RGA02,2026-02-08T13:56:43Z,2026-02-08,2026-02-08T14:06:50Z,2026-02-08,LSGB,LSGL,4b3304_2026-02-08 14:56:43
4d02a4,JFA08L,2026-02-08T14:18:52Z,2026-02-08,2026-02-08T16:11:56Z,2026-02-08,LOWW,LSGL,4d02a4_2026-02-08 15:18:52
4b28b1,HBPKR,2026-02-08T14:51:02Z,2026-02-08,2026-02-08T15:25:07Z,2026-02-08,LSZG,LSGL,4b28b1_2026-02-08 15:51:02
4627c1,FSF402A,2026-02-08T14:55:04Z,2026-02-08,2026-02-08T15:45:34Z,2026-02-08,LFMN,LSGL,4627c1_2026-02-08 15:55:04
461838,FSF344H,2026-02-08T15:53:31Z,2026-02-08,2026-02-08T17:07:28Z,2026-02-08,LFMN,LSGL,461838_2026-02-08 16:53:31
