ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
461fbd,FSF676U,2022-11-26T08:00:55Z,2022-11-26,2022-11-26T09:55:47Z,2022-11-26,LSGL,LSGL,461fbd_2022-11-26 09:00:55
4b3200,HBSYI,2022-11-26T08:31:39Z,2022-11-26,2022-11-26T09:12:21Z,2022-11-26,LSGL,LSGL,4b3200_2022-11-26 09:31:39
4b28e3,HBPMP,2022-11-26T08:58:37Z,2022-11-26,2022-11-26T09:19:12Z,2022-11-26,LSGL,LSGB,4b28e3_2022-11-26 09:58:37
4b444f,HBZWP,2022-11-26T09:43:15Z,2022-11-26,2022-11-26T10:09:52Z,2022-11-26,LSGL,LSGB,4b444f_2022-11-26 10:43:15
4b1bdd,HBKOJ,2022-11-26T09:43:40Z,2022-11-26,2022-11-26T10:24:58Z,2022-11-26,LSGL,LSGL,4b1bdd_2022-11-26 10:43:40
391a38,HBOJI,2022-11-26T09:49:04Z,2022-11-26,2022-11-26T10:35:25Z,2022-11-26,LSGL,LSGL,391a38_2022-11-26 10:49:04
4b3200,HBSYI,2022-11-26T10:37:36Z,2022-11-26,2022-11-26T10:59:51Z,2022-11-26,LSGL,LSGL,4b3200_2022-11-26 11:37:36
4b1bfd,HBKPP,2022-11-26T10:52:12Z,2022-11-26,2022-11-26T11:14:58Z,2022-11-26,LSGL,LSZB,4b1bfd_2022-11-26 11:52:12
4b43b1,RGA04,2022-11-26T11:34:19Z,2022-11-26,2022-11-26T11:45:29Z,2022-11-26,LSGL,LSGT,4b43b1_2022-11-26 12:34:19
461fbd,FSF152N,2022-11-26T12:18:11Z,2022-11-26,2022-11-26T14:18:54Z,2022-11-26,LSGL,LFGJ,461fbd_2022-11-26 13:18:11
4b1bdd,HBKOJ,2022-11-26T12:44:30Z,2022-11-26,2022-11-26T12:55:29Z,2022-11-26,LSGL,LSGL,4b1bdd_2022-11-26 13:44:30
4b27c0,HBPBK,2022-11-26T13:06:21Z,2022-11-26,2022-11-26T13:23:29Z,2022-11-26,LSGL,LSGE,4b27c0_2022-11-26 14:06:21
4b28e3,HBPMP,2022-11-26T13:23:42Z,2022-11-26,2022-11-26T13:46:07Z,2022-11-26,LSGL,LSGB,4b28e3_2022-11-26 14:23:42
4b1bdd,HBKOJ,2022-11-26T13:35:18Z,2022-11-26,2022-11-26T14:03:47Z,2022-11-26,LSGL,LSGL,4b1bdd_2022-11-26 14:35:18
391a38,HBOJI,2022-11-26T13:43:38Z,2022-11-26,2022-11-26T14:30:58Z,2022-11-26,LSGL,LSGL,391a38_2022-11-26 14:43:38
44c06a,OOPCJ,2022-11-26T14:22:22Z,2022-11-26,2022-11-26T15:48:56Z,2022-11-26,LSGL,EBAW,44c06a_2022-11-26 15:22:22
391a38,HBOJI,2022-11-26T15:15:00Z,2022-11-26,2022-11-26T15:38:13Z,2022-11-26,LSGL,LSGL,391a38_2022-11-26 16:15:00
4b43b1,RGA04,2022-11-26T18:13:19Z,2022-11-26,2022-11-26T18:23:29Z,2022-11-26,LSGL,LSMP,4b43b1_2022-11-26 19:13:19
4b4414,HBZUI,2022-11-26T18:17:14Z,2022-11-26,2022-11-26T18:31:26Z,2022-11-26,LSGL,LSGB,4b4414_2022-11-26 19:17:14
