ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b4271,AGV01,2026-02-13T01:47:13Z,2026-02-13,2026-02-13T02:02:16Z,2026-02-13,LSGB,LSGL,4b4271_2026-02-13 02:47:13
4b3303,RGA04,2026-02-13T04:27:03Z,2026-02-13,2026-02-13T04:41:39Z,2026-02-13,LSMP,LSGL,4b3303_2026-02-13 05:27:03
46316e,FSF603A,2026-02-13T09:23:34Z,2026-02-13,2026-02-13T10:26:16Z,2026-02-13,NA,LSGL,46316e_2026-02-13 10:23:34
4b39c9,HBVWZ,2026-02-13T11:48:29Z,2026-02-13,2026-02-13T13:23:26Z,2026-02-13,LIRA,LSGL,4b39c9_2026-02-13 12:48:29
461fbd,OHMAN,2026-02-13T11:58:30Z,2026-02-13,2026-02-13T12:34:39Z,2026-02-13,LSZM,LSGL,461fbd_2026-02-13 12:58:30
4b1af2,HBKFI,2026-02-13T12:21:03Z,2026-02-13,2026-02-13T13:11:38Z,2026-02-13,LSGL,LSGL,4b1af2_2026-02-13 13:21:03
4b25ea,HBOJI,2026-02-13T14:37:10Z,2026-02-13,2026-02-13T15:05:48Z,2026-02-13,LSZB,LSGL,4b25ea_2026-02-13 15:37:10
4b23e8,HBNPO,2026-02-13T14:49:13Z,2026-02-13,2026-02-13T15:11:28Z,2026-02-13,LSGE,LSGL,4b23e8_2026-02-13 15:49:13
4b28b1,HBPKR,2026-02-13T15:22:30Z,2026-02-13,2026-02-13T16:15:19Z,2026-02-13,LSZG,LSGL,4b28b1_2026-02-13 16:22:30
4b25ea,HBOJI,2026-02-13T15:46:02Z,2026-02-13,2026-02-13T16:24:16Z,2026-02-13,LSGL,LSGL,4b25ea_2026-02-13 16:46:02
4b1af2,HBKFI,2026-02-13T16:24:12Z,2026-02-13,2026-02-13T16:54:36Z,2026-02-13,LSZB,LSGL,4b1af2_2026-02-13 17:24:12
