ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,id
4d02b1,JFA52C,2022-12-15T15:40:07Z,2022-12-15,2022-12-15T16:45:33Z,2022-12-15,LSGL,4d02b1_2022-12-15 16:40:07
