ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b4488,HBZYU,2026-02-01T09:31:16Z,2026-02-01,2026-02-01T10:03:45Z,2026-02-01,LSGL,LSZB,4b4488_2026-02-01 10:31:16
4b27c0,HBPBK,2026-02-01T09:57:36Z,2026-02-01,2026-02-01T11:01:17Z,2026-02-01,LSGL,LSGL,4b27c0_2026-02-01 10:57:36
4b27bf,HBPBJ,2026-02-01T10:57:05Z,2026-02-01,2026-02-01T11:14:29Z,2026-02-01,LSGL,LSGP,4b27bf_2026-02-01 11:57:05
4b32fd,RGA03,2026-02-01T12:52:31Z,2026-02-01,2026-02-01T13:36:53Z,2026-02-01,LSGL,LSMD,4b32fd_2026-02-01 13:52:31
4b3300,RGA04,2026-02-01T13:40:33Z,2026-02-01,2026-02-01T13:52:45Z,2026-02-01,LSGL,LSGB,4b3300_2026-02-01 14:40:33
4b1af2,HBKFI,2026-02-01T13:47:05Z,2026-02-01,2026-02-01T14:10:13Z,2026-02-01,LSGL,LSGN,4b1af2_2026-02-01 14:47:05
4b1bdd,HBKOJ,2026-02-01T14:00:04Z,2026-02-01,2026-02-01T14:39:58Z,2026-02-01,LSGL,LSZQ,4b1bdd_2026-02-01 15:00:04
4b4492,HBZZE,2026-02-01T14:01:54Z,2026-02-01,2026-02-01T14:53:17Z,2026-02-01,LSGL,LSZG,4b4492_2026-02-01 15:01:54
4b25ea,HBOJI,2026-02-01T14:05:26Z,2026-02-01,2026-02-01T14:33:59Z,2026-02-01,LSGL,LSGL,4b25ea_2026-02-01 15:05:26
4b3305,RGA18,2026-02-01T20:03:11Z,2026-02-01,2026-02-01T20:13:45Z,2026-02-01,LSGL,LSGB,4b3305_2026-02-01 21:03:11
