ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,id,destination_airport_ICAO
461fbd,FSF317Z,2025-12-28T09:37:04Z,2025-12-28,2025-12-28T10:45:40Z,2025-12-28,LSGL,461fbd_2025-12-28 10:37:04,LFMD
4b2964,HBPRO,2025-12-28T10:00:42Z,2025-12-28,2025-12-28T11:10:29Z,2025-12-28,LSGL,4b2964_2025-12-28 11:00:42,LFMQ
4b3303,RGA04,2025-12-28T12:00:12Z,2025-12-28,2025-12-28T12:11:57Z,2025-12-28,LSGL,4b3303_2025-12-28 13:00:12,LSGB
4b3303,RGA04,2025-12-28T13:13:48Z,2025-12-28,2025-12-28T13:25:18Z,2025-12-28,LSGL,4b3303_2025-12-28 14:13:48,LSGK
4b3302,RGA15,2025-12-28T17:06:49Z,2025-12-28,2025-12-28T17:21:27Z,2025-12-28,LSGL,4b3302_2025-12-28 18:06:49,LSGG
4b3302,RGA15,2025-12-28T17:07:01Z,2025-12-28,2025-12-28T17:22:19Z,2025-12-28,LSGL,4b3302_2025-12-28 18:07:01,NA
