ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b4271,AGV01,2026-02-23T23:55:50Z,2026-02-24,2026-02-24T00:06:52Z,2026-02-24,NA,LSGL,4b4271_2026-02-24 00:55:50
4aaa0b,SEJPK,2026-02-24T07:42:11Z,2026-02-24,2026-02-24T07:53:55Z,2026-02-24,LSGB,LSGL,4aaa0b_2026-02-24 08:42:11
4b1b0e,HBKGK,2026-02-24T09:16:25Z,2026-02-24,2026-02-24T09:45:50Z,2026-02-24,LSZB,LSGL,4b1b0e_2026-02-24 10:16:25
4b2650,HBONG,2026-02-24T10:23:59Z,2026-02-24,2026-02-24T11:21:37Z,2026-02-24,LSGL,LSGL,4b2650_2026-02-24 11:23:59
4b1c04,HBKPW,2026-02-24T10:46:07Z,2026-02-24,2026-02-24T11:47:24Z,2026-02-24,LSZA,LSGL,4b1c04_2026-02-24 11:46:07
461fbd,OHMAN,2026-02-24T11:47:17Z,2026-02-24,2026-02-24T12:06:40Z,2026-02-24,LFGJ,LSGL,461fbd_2026-02-24 12:47:17
abb748,N854MA,2026-02-24T12:04:56Z,2026-02-24,2026-02-24T12:16:33Z,2026-02-24,LFLP,LSGL,abb748_2026-02-24 13:04:56
46316e,FSF403F,2026-02-24T12:58:20Z,2026-02-24,2026-02-24T13:58:57Z,2026-02-24,LFPB,LSGL,46316e_2026-02-24 13:58:20
4b28b1,HBPKR,2026-02-24T13:00:31Z,2026-02-24,2026-02-24T13:41:38Z,2026-02-24,LSGB,LSGL,4b28b1_2026-02-24 14:00:31
4b23e0,HBNPG,2026-02-24T13:06:32Z,2026-02-24,2026-02-24T14:30:54Z,2026-02-24,LSGE,LSGL,4b23e0_2026-02-24 14:06:32
460844,FSF457A,2026-02-24T13:20:25Z,2026-02-24,2026-02-24T14:12:12Z,2026-02-24,LFML,LSGL,460844_2026-02-24 14:20:25
4b0e59,HBFLH,2026-02-24T13:43:05Z,2026-02-24,2026-02-24T13:57:25Z,2026-02-24,LSGK,LSGL,4b0e59_2026-02-24 14:43:05
463fc8,FSF327M,2026-02-24T14:02:13Z,2026-02-24,2026-02-24T15:43:54Z,2026-02-24,EDDB,LSGL,463fc8_2026-02-24 15:02:13
4b3303,RGA04,2026-02-24T15:09:42Z,2026-02-24,2026-02-24T15:21:44Z,2026-02-24,LSTO,LSGL,4b3303_2026-02-24 16:09:42
