ICAO24,longitude,latitude,requested_time,geo_altitude,velocity,special_purpose_indicator,origin_country,id,arrival_date,departure_date
4b3303,6.6181,46.547,1771757398,678.18,0,FALSE,Switzerland,4b3303_2026-02-22 11:49:58,2026-02-22,2026-02-22
4b3303,6.6982,46.5093,1771757578,1135.38,56.52,FALSE,Switzerland,4b3303_2026-02-22 11:49:58,2026-02-22,2026-02-22
4b3303,6.8108,46.4556,1771757758,1592.58,60.23,FALSE,Switzerland,4b3303_2026-02-22 11:49:58,2026-02-22,2026-02-22
4b3303,6.9278,46.3996,1771757938,1882.14,64.23,FALSE,Switzerland,4b3303_2026-02-22 11:49:58,2026-02-22,2026-02-22
4b25ea,6.6168,46.5466,1771768951,NA,NA,FALSE,Switzerland,4b25ea_2026-02-22 15:02:31,2026-02-22,2026-02-22
4b25ea,6.6489,46.4914,1771769131,1219.2,52.53,FALSE,Switzerland,4b25ea_2026-02-22 15:02:31,2026-02-22,2026-02-22
4b25ea,6.7756,46.5142,1771769311,1455.42,66.24,FALSE,Switzerland,4b25ea_2026-02-22 15:02:31,2026-02-22,2026-02-22
4b25ea,6.8887,46.5848,1771769491,1455.42,63.74,FALSE,Switzerland,4b25ea_2026-02-22 15:02:31,2026-02-22,2026-02-22
4b25ea,6.9789,46.6685,1771769671,1432.56,66.56,FALSE,Switzerland,4b25ea_2026-02-22 15:02:31,2026-02-22,2026-02-22
4b25ea,7.082,46.7337,1771769851,1036.32,51.35,FALSE,Switzerland,4b25ea_2026-02-22 15:02:31,2026-02-22,2026-02-22
4b3303,NA,NA,1771770037,NA,3.64,FALSE,Switzerland,4b3303_2026-02-22 15:20:37,2026-02-22,2026-02-22
4b3303,6.6181,46.547,1771770217,NA,0,FALSE,Switzerland,4b3303_2026-02-22 15:20:37,2026-02-22,2026-02-22
4b3303,6.6181,46.547,1771770397,NA,0,FALSE,Switzerland,4b3303_2026-02-22 15:20:37,2026-02-22,2026-02-22
4b3303,6.6181,46.547,1771770577,NA,0,FALSE,Switzerland,4b3303_2026-02-22 15:20:37,2026-02-22,2026-02-22
4b3303,6.6607,46.5311,1771770757,975.36,56,FALSE,Switzerland,4b3303_2026-02-22 15:20:37,2026-02-22,2026-02-22
4b3303,6.7946,46.4906,1771770937,1432.56,63.57,FALSE,Switzerland,4b3303_2026-02-22 15:20:37,2026-02-22,2026-02-22
4b3303,6.9295,46.4493,1771771117,1889.76,62.63,FALSE,Switzerland,4b3303_2026-02-22 15:20:37,2026-02-22,2026-02-22
4b1b9d,6.617,46.5439,1771770094,NA,5.17,FALSE,Switzerland,4b1b9d_2026-02-22 15:21:34,2026-02-22,2026-02-22
4b1b9d,6.6176,46.549,1771770274,NA,7.22,FALSE,Switzerland,4b1b9d_2026-02-22 15:21:34,2026-02-22,2026-02-22
4b1b9d,6.6219,46.5069,1771770454,998.22,49.24,FALSE,Switzerland,4b1b9d_2026-02-22 15:21:34,2026-02-22,2026-02-22
4b1b9d,6.7293,46.4624,1771770634,1615.44,55.69,FALSE,Switzerland,4b1b9d_2026-02-22 15:21:34,2026-02-22,2026-02-22
4b1b9d,6.8373,46.4103,1771770814,2057.4,52.27,FALSE,Switzerland,4b1b9d_2026-02-22 15:21:34,2026-02-22,2026-02-22
4b1b9d,6.9264,46.3533,1771770994,2293.62,65.34,FALSE,Switzerland,4b1b9d_2026-02-22 15:21:34,2026-02-22,2026-02-22
4b1b9d,6.9776,46.4247,1771771174,2278.38,63.04,FALSE,Switzerland,4b1b9d_2026-02-22 15:21:34,2026-02-22,2026-02-22
4b1b9d,6.9979,46.5278,1771771354,2240.28,68.64,FALSE,Switzerland,4b1b9d_2026-02-22 15:21:34,2026-02-22,2026-02-22
4b1b9d,6.9154,46.5914,1771771534,1935.48,59.8,FALSE,Switzerland,4b1b9d_2026-02-22 15:21:34,2026-02-22,2026-02-22
4b1b9d,6.7874,46.618,1771771714,1615.44,55.34,FALSE,Switzerland,4b1b9d_2026-02-22 15:21:34,2026-02-22,2026-02-22
4b1b9d,6.657,46.6316,1771771894,1318.26,59.56,FALSE,Switzerland,4b1b9d_2026-02-22 15:21:34,2026-02-22,2026-02-22
4b1b9d,6.619,46.5701,1771772074,883.92,46.95,FALSE,Switzerland,4b1b9d_2026-02-22 15:21:34,2026-02-22,2026-02-22
4b4271,6.6408,46.5242,1771780460,685.8,14.41,FALSE,Switzerland,4b4271_2026-02-22 18:14:20,2026-02-22,2026-02-22
4b4271,6.7266,46.4617,1771780640,777.24,57.84,FALSE,Switzerland,4b4271_2026-02-22 18:14:20,2026-02-22,2026-02-22
4b4271,6.8235,46.3975,1771780820,891.54,60.15,FALSE,Switzerland,4b4271_2026-02-22 18:14:20,2026-02-22,2026-02-22
4b4271,6.9154,46.3228,1771781000,754.38,64.84,FALSE,Switzerland,4b4271_2026-02-22 18:14:20,2026-02-22,2026-02-22
