ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b3e95,LAS3,2026-02-27T00:15:49Z,2026-02-27,2026-02-27T00:50:29Z,2026-02-27,LSZB,LSGL,4b3e95_2026-02-27 01:15:49
4b25ea,HBOJI,2026-02-27T07:58:58Z,2026-02-27,2026-02-27T08:19:28Z,2026-02-27,LSGY,LSGL,4b25ea_2026-02-27 08:58:58
4d02bc,JFA48B,2026-02-27T08:08:30Z,2026-02-27,2026-02-27T08:51:28Z,2026-02-27,NA,LSGL,4d02bc_2026-02-27 09:08:30
4b0618,HBCIA,2026-02-27T09:46:00Z,2026-02-27,2026-02-27T10:13:17Z,2026-02-27,LSGC,LSGL,4b0618_2026-02-27 10:46:00
4b413c,HBYSI,2026-02-27T09:48:46Z,2026-02-27,2026-02-27T14:29:36Z,2026-02-27,NA,LSGL,4b413c_2026-02-27 10:48:46
4b25ea,HBOJI,2026-02-27T09:50:38Z,2026-02-27,2026-02-27T10:05:59Z,2026-02-27,LSGL,LSGL,4b25ea_2026-02-27 10:50:38
4b0f70,HBFWA,2026-02-27T10:21:43Z,2026-02-27,2026-02-27T10:33:38Z,2026-02-27,LSGG,LSGL,4b0f70_2026-02-27 11:21:43
4b25ea,HBOJI,2026-02-27T10:42:31Z,2026-02-27,2026-02-27T11:39:44Z,2026-02-27,LSGL,LSGL,4b25ea_2026-02-27 11:42:31
4b1b0e,HBKGK,2026-02-27T10:59:48Z,2026-02-27,2026-02-27T11:41:51Z,2026-02-27,LSZB,LSGL,4b1b0e_2026-02-27 11:59:48
8964a1,UAE83,2026-02-27T11:39:10Z,2026-02-27,2026-02-27T17:18:50Z,2026-02-27,NA,LSGL,8964a1_2026-02-27 12:39:10
4b2650,HBONG,2026-02-27T12:02:36Z,2026-02-27,2026-02-27T13:08:45Z,2026-02-27,LSZQ,LSGL,4b2650_2026-02-27 13:02:36
4b25ea,HBOJI,2026-02-27T13:08:04Z,2026-02-27,2026-02-27T13:47:14Z,2026-02-27,LSGL,LSGL,4b25ea_2026-02-27 14:08:04
4b1af2,HBKFI,2026-02-27T13:40:35Z,2026-02-27,2026-02-27T15:15:42Z,2026-02-27,LFMV,LSGL,4b1af2_2026-02-27 14:40:35
460f46,JFA69X,2026-02-27T13:44:17Z,2026-02-27,2026-02-27T15:28:45Z,2026-02-27,EGHH,LSGL,460f46_2026-02-27 14:44:17
46316e,FSF806A,2026-02-27T13:50:47Z,2026-02-27,2026-02-27T14:43:27Z,2026-02-27,ELLX,LSGL,46316e_2026-02-27 14:50:47
440141,EZS45YA,2026-02-27T14:18:31Z,2026-02-27,2026-02-27T15:24:49Z,2026-02-27,NA,LSGL,440141_2026-02-27 15:18:31
4b0b79,HBEIZ,2026-02-27T14:35:27Z,2026-02-27,2026-02-27T15:03:04Z,2026-02-27,LSGL,LSGL,4b0b79_2026-02-27 15:35:27
4b25ea,HBOJI,2026-02-27T14:42:30Z,2026-02-27,2026-02-27T15:12:23Z,2026-02-27,LSGL,LSGL,4b25ea_2026-02-27 15:42:30
47a185,NOZ1612,2026-02-27T15:04:35Z,2026-02-27,2026-02-27T17:43:34Z,2026-02-27,NA,LSGL,47a185_2026-02-27 16:04:35
30055b,DLA3PW,2026-02-27T15:43:51Z,2026-02-27,2026-02-27T16:36:14Z,2026-02-27,EDDF,LSGL,30055b_2026-02-27 16:43:51
3008b1,IDIOT,2026-02-27T15:47:05Z,2026-02-27,2026-02-27T16:18:49Z,2026-02-27,LSZJ,LSGL,3008b1_2026-02-27 16:47:05
4b1a1d,EZS36VZ,2026-02-27T16:17:45Z,2026-02-27,2026-02-27T17:10:36Z,2026-02-27,NA,LSGL,4b1a1d_2026-02-27 17:17:45
4b439e,HBZPU,2026-02-27T16:28:31Z,2026-02-27,2026-02-27T16:40:38Z,2026-02-27,LSGL,LSGL,4b439e_2026-02-27 17:28:31
4d02dd,JFA94Y,2026-02-27T16:43:30Z,2026-02-27,2026-02-27T16:59:36Z,2026-02-27,NA,LSGL,4d02dd_2026-02-27 17:43:30
4b1b9d,HBKLX,2026-02-27T17:55:01Z,2026-02-27,2026-02-27T18:39:04Z,2026-02-27,LSGY,LSGL,4b1b9d_2026-02-27 18:55:01
44cc44,BEL4GV,2026-02-27T18:28:41Z,2026-02-27,2026-02-27T19:23:56Z,2026-02-27,EBBR,LSGL,44cc44_2026-02-27 19:28:41
