ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b25ea,HBOJI,2025-12-12T08:28:48Z,2025-12-12,2025-12-12T09:38:58Z,2025-12-12,LSGL,LSGL,4b25ea_2025-12-12 09:28:48
4b2f91,HBSAJ,2025-12-12T09:03:02Z,2025-12-12,2025-12-12T10:46:06Z,2025-12-12,LSGL,LFMD,4b2f91_2025-12-12 10:03:02
4b28b1,HBPKR,2025-12-12T09:36:48Z,2025-12-12,2025-12-12T10:37:39Z,2025-12-12,LSGL,LSGL,4b28b1_2025-12-12 10:36:48
46316e,FSF414S,2025-12-12T09:42:42Z,2025-12-12,2025-12-12T10:39:27Z,2025-12-12,LSGL,LFPB,46316e_2025-12-12 10:42:42
4b44a5,HBZZX,2025-12-12T10:13:45Z,2025-12-12,2025-12-12T10:44:24Z,2025-12-12,LSGL,LSGL,4b44a5_2025-12-12 11:13:45
46097d,OHDPL,2025-12-12T10:26:11Z,2025-12-12,2025-12-12T10:40:51Z,2025-12-12,LSGL,LSGB,46097d_2025-12-12 11:26:11
4b1af2,HBKFI,2025-12-12T11:47:19Z,2025-12-12,2025-12-12T12:08:59Z,2025-12-12,LSGL,LSGL,4b1af2_2025-12-12 12:47:19
462d44,FSF710D,2025-12-12T13:40:00Z,2025-12-12,2025-12-12T14:36:00Z,2025-12-12,LSGL,LFPB,462d44_2025-12-12 14:40:00
4b1af2,HBKFI,2025-12-12T14:18:41Z,2025-12-12,2025-12-12T15:09:13Z,2025-12-12,LSGL,LSGL,4b1af2_2025-12-12 15:18:41
46097d,FSF702L,2025-12-12T15:57:04Z,2025-12-12,2025-12-12T16:56:26Z,2025-12-12,LSGL,LFMN,46097d_2025-12-12 16:57:04
