ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
391a38,HBOJI,2022-11-02T07:46:45Z,2022-11-02,2022-11-02T08:39:25Z,2022-11-02,LSGL,LSGL,391a38_2022-11-02 08:46:45
4b1af2,HBKFI,2022-11-02T08:18:58Z,2022-11-02,2022-11-02T08:44:29Z,2022-11-02,LSGL,LSGL,4b1af2_2022-11-02 09:18:58
4b4089,HBYLL,2022-11-02T08:19:28Z,2022-11-02,2022-11-02T09:18:24Z,2022-11-02,LSZF,LSGL,4b4089_2022-11-02 09:19:28
4627c1,OHPBL,2022-11-02T08:31:49Z,2022-11-02,2022-11-02T08:52:09Z,2022-11-02,LFEV,LSGL,4627c1_2022-11-02 09:31:49
461838,FSF948H,2022-11-02T09:22:52Z,2022-11-02,2022-11-02T11:02:53Z,2022-11-02,EGHH,LSGL,461838_2022-11-02 10:22:52
391a38,HBOJI,2022-11-02T09:40:38Z,2022-11-02,2022-11-02T10:28:58Z,2022-11-02,LSGL,LSGL,391a38_2022-11-02 10:40:38
4b2837,HBPFZ,2022-11-02T10:06:39Z,2022-11-02,2022-11-02T10:21:31Z,2022-11-02,LSGC,LSGL,4b2837_2022-11-02 11:06:39
4b1fa1,HBLZL,2022-11-02T10:09:40Z,2022-11-02,2022-11-02T10:44:59Z,2022-11-02,LFGJ,LSGL,4b1fa1_2022-11-02 11:09:40
4b1af2,HBKFI,2022-11-02T10:14:02Z,2022-11-02,2022-11-02T10:51:51Z,2022-11-02,LSGL,LSGL,4b1af2_2022-11-02 11:14:02
4b4e42,HB2459,2022-11-02T12:01:37Z,2022-11-02,2022-11-02T13:29:44Z,2022-11-02,LSPA,LSGL,4b4e42_2022-11-02 13:01:37
391a38,HBOJI,2022-11-02T12:59:01Z,2022-11-02,2022-11-02T14:09:49Z,2022-11-02,LSGL,LSGL,391a38_2022-11-02 13:59:01
46208f,FSF566S,2022-11-02T13:13:13Z,2022-11-02,2022-11-02T14:44:13Z,2022-11-02,LFBT,LSGL,46208f_2022-11-02 14:13:13
4b1af2,HBKFI,2022-11-02T13:28:04Z,2022-11-02,2022-11-02T14:03:58Z,2022-11-02,LSGL,LSGL,4b1af2_2022-11-02 14:28:04
4b1fa1,HBLZL,2022-11-02T13:46:44Z,2022-11-02,2022-11-02T15:06:55Z,2022-11-02,LFLS,LSGL,4b1fa1_2022-11-02 14:46:44
4b1bfd,HBKPP,2022-11-02T13:56:42Z,2022-11-02,2022-11-02T14:15:37Z,2022-11-02,LSGE,LSGL,4b1bfd_2022-11-02 14:56:42
4b28e3,HBPMP,2022-11-02T14:13:05Z,2022-11-02,2022-11-02T14:45:08Z,2022-11-02,LSGL,LSGL,4b28e3_2022-11-02 15:13:05
4b43ad,RGA04,2022-11-02T16:19:36Z,2022-11-02,2022-11-02T16:30:58Z,2022-11-02,LSGE,LSGL,4b43ad_2022-11-02 17:19:36
4b43ad,RGA04,2022-11-02T18:21:33Z,2022-11-02,2022-11-02T18:33:29Z,2022-11-02,LSMP,LSGL,4b43ad_2022-11-02 19:21:33
