ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b43b1,RGA04,2023-03-05T23:04:55Z,2023-03-06,2023-03-05T23:19:50Z,2023-03-06,LSGG,LSGL,4b43b1_2023-03-06 00:04:55
4b43b1,RGA04,2023-03-06T01:07:10Z,2023-03-06,2023-03-06T01:19:35Z,2023-03-06,LFSP,LSGL,4b43b1_2023-03-06 02:07:10
4627c1,FSF326G,2023-03-06T07:07:16Z,2023-03-06,2023-03-06T08:42:46Z,2023-03-06,EGLF,LSGL,4627c1_2023-03-06 08:07:16
39ca35,FHSRV,2023-03-06T07:12:40Z,2023-03-06,2023-03-06T08:51:26Z,2023-03-06,LFMO,LSGL,39ca35_2023-03-06 08:12:40
4b1bfd,HBKPP,2023-03-06T10:55:26Z,2023-03-06,2023-03-06T11:22:37Z,2023-03-06,LFGJ,LSGL,4b1bfd_2023-03-06 11:55:26
39ca35,FHSRV,2023-03-06T12:03:41Z,2023-03-06,2023-03-06T14:48:34Z,2023-03-06,LSGL,LSGL,39ca35_2023-03-06 13:03:41
4b4271,HBZEF,2023-03-06T12:31:46Z,2023-03-06,2023-03-06T12:41:52Z,2023-03-06,LSGB,LSGL,4b4271_2023-03-06 13:31:46
4b1b65,HBKJT,2023-03-06T14:17:47Z,2023-03-06,2023-03-06T16:45:17Z,2023-03-06,ESMT,LSGL,4b1b65_2023-03-06 15:17:47
4b2919,HBPOR,2023-03-06T14:36:17Z,2023-03-06,2023-03-06T14:50:27Z,2023-03-06,LSGL,LSGL,4b2919_2023-03-06 15:36:17
391a38,HBOJI,2023-03-06T14:37:34Z,2023-03-06,2023-03-06T15:25:38Z,2023-03-06,LSGL,LSGL,391a38_2023-03-06 15:37:34
4b07df,HBCZN,2023-03-06T14:52:33Z,2023-03-06,2023-03-06T15:04:35Z,2023-03-06,LSGE,LSGL,4b07df_2023-03-06 15:52:33
4b43b1,RGA04,2023-03-06T17:48:34Z,2023-03-06,2023-03-06T18:05:59Z,2023-03-06,LSGN,LSGL,4b43b1_2023-03-06 18:48:34
